     0.62826044E+000    -0.49708972E+001     0.12974751E+001     0.00000000E+000     0.42899029E-001    -0.60300892E-001    -0.34047160E-001     0.00000000E+000     0.10103307E+001    -0.13388850E+000    -0.53309603E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.27929039E-004    -0.17632778E-003    -0.76815044E-004     0.00000000E+000     0.14942361E-002     0.37040394E-004     0.00000000E+000     0.15485781E-002     0.00000000E+000    -0.30161788E-002     0.00000000E+000
     0.63060863E+000     0.37990706E+001     0.20138711E+001     0.00000000E+000     0.44541489E-001     0.77760893E-001     0.39460007E-001     0.00000000E+000     0.10256346E+001     0.21172166E+000     0.84263111E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.74713272E-004     0.33154867E-003     0.12154537E-003     0.00000000E+000     0.17809623E-002    -0.97509926E-004     0.00000000E+000     0.18692025E-002     0.00000000E+000    -0.35769173E-002     0.00000000E+000
     0.63013866E+000     0.34840059E+001    -0.20096708E+001     0.00000000E+000     0.51115612E-001     0.80000000E-001    -0.46500018E-001     0.00000000E+000     0.10210532E+001     0.18112744E+000    -0.98703589E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.62839811E-004     0.29079845E-003    -0.13920231E-003     0.00000000E+000     0.17760333E-002     0.14950859E-003     0.00000000E+000     0.18573460E-002     0.00000000E+000    -0.35726495E-002     0.00000000E+000
     0.59990012E+000     0.40184553E+001     0.16250038E+001     0.00000000E+000     0.20765355E-002     0.22391066E-002     0.16526791E-002     0.00000000E+000     0.10238248E+001     0.21252349E+000     0.55236199E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.28615642E-004     0.12402016E-003     0.33043945E-004     0.00000000E+000     0.58701024E-003    -0.19420337E-004     0.00000000E+000     0.62607771E-003     0.00000000E+000    -0.11850221E-002     0.00000000E+000
     0.62999992E+000    -0.46007259E+001    -0.19999462E+001     0.00000000E+000     0.29990372E-001    -0.80000000E-001    -0.27087346E-002     0.00000000E+000     0.10365523E+001    -0.24181358E+000    -0.12636018E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.78171464E-004    -0.27958572E-003    -0.16141357E-003     0.00000000E+000     0.14126569E-002    -0.14892489E-003     0.00000000E+000     0.17944664E-002     0.00000000E+000    -0.31303327E-002     0.00000000E+000
     0.63000837E+000    -0.51818179E+001     0.19966241E+001     0.00000000E+000     0.52610838E-001    -0.80000000E-001    -0.83407577E-002     0.00000000E+000     0.10162942E+001    -0.17965032E+000     0.24078232E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.33264221E-004    -0.19966596E-003     0.19346401E-004     0.00000000E+000     0.14511002E-002     0.66259561E-004     0.00000000E+000     0.15631890E-002     0.00000000E+000    -0.29820518E-002     0.00000000E+000
     0.63305748E+000     0.31591636E+001     0.30815716E+001     0.00000000E+000     0.69413210E-002     0.23422983E-001     0.80766454E-002     0.00000000E+000     0.10255444E+001     0.20537917E+000     0.97779343E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.66631481E-004     0.28473576E-003     0.12187973E-003     0.00000000E+000     0.15954684E-002    -0.23212256E-003     0.00000000E+000     0.19512018E-002     0.00000000E+000    -0.34816233E-002     0.00000000E+000
     0.63133291E+000     0.29984364E+001    -0.28385328E+001     0.00000000E+000     0.46476238E-001     0.72158521E-001    -0.40216217E-001     0.00000000E+000     0.10254325E+001     0.19956118E+000    -0.10810752E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.78859947E-004     0.33179499E-003    -0.17342118E-003     0.00000000E+000     0.18997616E-002     0.13872223E-003     0.00000000E+000     0.19848928E-002     0.00000000E+000    -0.38076455E-002     0.00000000E+000
     0.62871780E+000     0.34019590E+001     0.26831014E+001     0.00000000E+000     0.35211464E-001     0.56577017E-001     0.40262996E-001     0.00000000E+000     0.10270499E+001     0.20745010E+000     0.10860951E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.37184765E-004     0.27824504E-003     0.13987423E-003     0.00000000E+000     0.15450131E-002    -0.14364087E-003     0.00000000E+000     0.17434643E-002     0.00000000E+000    -0.32526796E-002     0.00000000E+000
     0.61776211E+000     0.32337453E+001    -0.24462578E+001     0.00000000E+000     0.65881369E-002     0.78414794E-002    -0.57215612E-002     0.00000000E+000     0.10226527E+001     0.18853256E+000    -0.10136109E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.52286011E-004     0.21855949E-003    -0.10524760E-003     0.00000000E+000     0.12062323E-002     0.10857259E-003     0.00000000E+000     0.12423645E-002     0.00000000E+000    -0.23978049E-002     0.00000000E+000
     0.63001125E+000    -0.45279665E+001    -0.28020396E+001     0.00000000E+000     0.33401297E-001    -0.80000000E-001    -0.11781767E-001     0.00000000E+000     0.10435142E+001    -0.27178719E+000    -0.12269317E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.88667633E-004    -0.30659644E-003    -0.15741811E-003     0.00000000E+000     0.14065362E-002    -0.14819199E-003     0.00000000E+000     0.18537596E-002     0.00000000E+000    -0.31727576E-002     0.00000000E+000
     0.63006048E+000    -0.50783468E+001     0.28079863E+001     0.00000000E+000     0.59074636E-001    -0.80000000E-001     0.28527957E-001     0.00000000E+000     0.10200824E+001    -0.17900778E+000     0.92327494E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.44890889E-004    -0.21671568E-003     0.12060576E-003     0.00000000E+000     0.15234667E-002     0.80467284E-004     0.00000000E+000     0.16571815E-002     0.00000000E+000    -0.31368750E-002     0.00000000E+000
     0.63186517E+000     0.22286758E+001    -0.38280242E+001     0.00000000E+000     0.26169497E-001     0.34327085E-001    -0.34047985E-001     0.00000000E+000     0.10202902E+001     0.16808526E+000    -0.11286951E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.62672844E-004     0.25540858E-003    -0.19146821E-003     0.00000000E+000     0.16590936E-002     0.60462721E-004     0.00000000E+000     0.18328578E-002     0.00000000E+000    -0.34306891E-002     0.00000000E+000
     0.63001159E+000     0.30629294E+001     0.36018069E+001     0.00000000E+000     0.27320991E-001     0.80000000E-001     0.11209393E-001     0.00000000E+000     0.10265966E+001     0.21828940E+000     0.79058376E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.60121607E-004     0.27400078E-003     0.75439858E-004     0.00000000E+000     0.14927079E-002    -0.19917485E-003     0.00000000E+000     0.18430514E-002     0.00000000E+000    -0.32770852E-002     0.00000000E+000
     0.62864080E+000     0.25993095E+001    -0.34289283E+001     0.00000000E+000     0.29624328E-001     0.45672915E-001    -0.39783783E-001     0.00000000E+000     0.10249006E+001     0.19381243E+000    -0.11339273E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.70874666E-004     0.28051929E-003    -0.17383380E-003     0.00000000E+000     0.15816500E-002     0.82360307E-004     0.00000000E+000     0.17153135E-002     0.00000000E+000    -0.32276843E-002     0.00000000E+000
     0.63149948E+000    -0.46152555E+001     0.36887142E+001     0.00000000E+000     0.40717514E-001    -0.61927995E-001     0.36948099E-001     0.00000000E+000     0.10202317E+001    -0.14300977E+000     0.14290149E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.57885016E-004    -0.21852126E-003     0.21661236E-003     0.00000000E+000     0.18448269E-002     0.13405581E-003     0.00000000E+000     0.18467825E-002     0.00000000E+000    -0.36353807E-002     0.00000000E+000
     0.63005307E+000    -0.43390772E+001    -0.36060728E+001     0.00000000E+000     0.46038302E-001    -0.80000000E-001    -0.25661404E-001     0.00000000E+000     0.10426073E+001    -0.27323485E+000    -0.11123271E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.90154605E-004    -0.32014872E-003    -0.15328417E-003     0.00000000E+000     0.14273581E-002    -0.11250617E-003     0.00000000E+000     0.19096236E-002     0.00000000E+000    -0.32478061E-002     0.00000000E+000
     0.62474982E+000    -0.48716085E+001     0.32933292E+001     0.00000000E+000     0.15785081E-001    -0.18072005E-001     0.13859960E-001     0.00000000E+000     0.10197071E+001    -0.15647632E+000     0.12376442E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.47840366E-004    -0.19094217E-003     0.15896792E-003     0.00000000E+000     0.13454024E-002     0.75206278E-004     0.00000000E+000     0.14435840E-002     0.00000000E+000    -0.27424281E-002     0.00000000E+000
     0.63194744E+000     0.14283411E+001    -0.46303054E+001     0.00000000E+000     0.26987418E-001     0.33753386E-001    -0.34208408E-001     0.00000000E+000     0.10144665E+001     0.12027582E+000    -0.12114420E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.44671180E-004     0.19750979E-003    -0.17737581E-003     0.00000000E+000     0.17513963E-002     0.10514203E-003     0.00000000E+000     0.16798813E-002     0.00000000E+000    -0.33878880E-002     0.00000000E+000
     0.62857095E+000     0.18302119E+001    -0.42319117E+001     0.00000000E+000     0.36442151E-001     0.46246614E-001    -0.45952015E-001     0.00000000E+000     0.10157821E+001     0.13664199E+000    -0.11463920E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.46733322E-004     0.19834555E-003    -0.17958897E-003     0.00000000E+000     0.15556099E-002     0.55456991E-004     0.00000000E+000     0.16829242E-002     0.00000000E+000    -0.31930199E-002     0.00000000E+000
     0.63001655E+000     0.29581139E+001     0.44040726E+001     0.00000000E+000     0.37399757E-001     0.80000000E-001     0.97047938E-002     0.00000000E+000     0.10309230E+001     0.23788494E+000     0.78822862E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.72462923E-004     0.30813572E-003     0.82142691E-004     0.00000000E+000     0.15176623E-002    -0.13100422E-003     0.00000000E+000     0.16913346E-002     0.00000000E+000    -0.31377287E-002     0.00000000E+000
     0.63129257E+000    -0.37756922E+001     0.46091540E+001     0.00000000E+000     0.26583822E-001    -0.38016210E-001     0.44861319E-001     0.00000000E+000     0.10276178E+001    -0.15426390E+000     0.17944616E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.77154537E-004    -0.25354153E-003     0.24852279E-003     0.00000000E+000     0.20298952E-002     0.23188017E-003     0.00000000E+000     0.17986215E-002     0.00000000E+000    -0.37534325E-002     0.00000000E+000
     0.63255693E+000    -0.39370692E+001    -0.45905323E+001     0.00000000E+000     0.16384956E-001    -0.41636632E-001    -0.12461807E-001     0.00000000E+000     0.10237085E+001    -0.19647536E+000    -0.96832723E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.68306031E-004    -0.27296584E-003    -0.16695075E-003     0.00000000E+000     0.15059064E-002    -0.19272975E-004     0.00000000E+000     0.18987640E-002     0.00000000E+000    -0.33378393E-002     0.00000000E+000
     0.62877546E+000    -0.42157242E+001     0.42102212E+001     0.00000000E+000     0.26556631E-001    -0.41983790E-001     0.43051901E-001     0.00000000E+000     0.10233406E+001    -0.14000384E+000     0.16620755E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.61278574E-004    -0.19925698E-003     0.22599073E-003     0.00000000E+000     0.17268500E-002     0.17003110E-003     0.00000000E+000     0.16218200E-002     0.00000000E+000    -0.32893563E-002     0.00000000E+000
     0.62726764E+000    -0.41072369E+001    -0.41936874E+001     0.00000000E+000     0.26676011E-001    -0.38363368E-001    -0.21274868E-001     0.00000000E+000     0.10322677E+001    -0.23609671E+000    -0.99171752E-001     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.76975141E-004    -0.28532216E-003    -0.14643881E-003     0.00000000E+000     0.13201541E-002    -0.54073910E-004     0.00000000E+000     0.17455516E-002     0.00000000E+000    -0.29901704E-002     0.00000000E+000
     0.63181012E+000     0.61972987E+000    -0.54266153E+001     0.00000000E+000     0.26963688E-001     0.34489959E-001    -0.35965989E-001     0.00000000E+000     0.10316860E+001     0.17487578E+000    -0.18383250E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.87974580E-004     0.29382588E-003    -0.21679560E-003     0.00000000E+000     0.19563338E-002     0.16150708E-003     0.00000000E+000     0.15018457E-002     0.00000000E+000    -0.33713200E-002     0.00000000E+000
     0.62858137E+000     0.10297701E+001    -0.50278421E+001     0.00000000E+000     0.35476407E-001     0.45510041E-001    -0.45791592E-001     0.00000000E+000     0.10190015E+001     0.13607847E+000    -0.14087834E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.51673265E-004     0.21565200E-003    -0.16840392E-003     0.00000000E+000     0.17798965E-002     0.14446970E-003     0.00000000E+000     0.14722278E-002     0.00000000E+000    -0.32015820E-002     0.00000000E+000
     0.63487256E+000    -0.23443547E+001     0.55815420E+001     0.00000000E+000     0.22627737E-002    -0.35904263E-002     0.10819764E-001     0.00000000E+000     0.10346590E+001    -0.17859063E+000     0.19653147E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.10169366E-003    -0.27011033E-003     0.29716290E-003     0.00000000E+000     0.18874192E-002     0.21293431E-003     0.00000000E+000     0.17628882E-002     0.00000000E+000    -0.35512542E-002     0.00000000E+000
     0.63004701E+000     0.28006383E+001     0.52075614E+001     0.00000000E+000     0.54180454E-001     0.80000000E-001     0.21478300E-001     0.00000000E+000     0.10388580E+001     0.24429102E+000     0.13981340E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.10335732E-003     0.34898559E-003     0.17397399E-003     0.00000000E+000     0.16239686E-002    -0.74519193E-004     0.00000000E+000     0.15480266E-002     0.00000000E+000    -0.30695302E-002     0.00000000E+000
     0.63014467E+000    -0.28061668E+001     0.53299236E+001     0.00000000E+000     0.31007868E-001    -0.46112302E-001     0.80000000E-001     0.00000000E+000     0.10369381E+001    -0.19218042E+000     0.19572264E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.10257509E-003    -0.31362075E-003     0.30280484E-003     0.00000000E+000     0.22079021E-002     0.23673048E-003     0.00000000E+000     0.20466911E-002     0.00000000E+000    -0.41545403E-002     0.00000000E+000
     0.62841682E+000    -0.33763508E+001     0.49518293E+001     0.00000000E+000     0.20193302E-001    -0.30297272E-001     0.35138681E-001     0.00000000E+000     0.10333567E+001    -0.17965275E+000     0.18854981E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.84054618E-004    -0.25894382E-003     0.23325740E-003     0.00000000E+000     0.17879352E-002     0.22230304E-003     0.00000000E+000     0.15548642E-002     0.00000000E+000    -0.32611911E-002     0.00000000E+000
     0.63021602E+000    -0.35896099E+001    -0.52139642E+001     0.00000000E+000     0.56685495E-001    -0.80000000E-001    -0.55196849E-001     0.00000000E+000     0.10145152E+001    -0.12440632E+000    -0.11732097E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.46554301E-004    -0.19032264E-003    -0.20290414E-003     0.00000000E+000     0.17245417E-002     0.40614791E-004     0.00000000E+000     0.19278797E-002     0.00000000E+000    -0.36072455E-002     0.00000000E+000
     0.63203296E+000    -0.53882399E+000     0.63349985E+001     0.00000000E+000     0.16153410E-001    -0.12945267E-001     0.51948665E-001     0.00000000E+000     0.10298407E+001    -0.21875123E-001     0.24513932E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.82704922E-004    -0.28922825E-004     0.34508543E-003     0.00000000E+000     0.17125438E-002    -0.25709905E-004     0.00000000E+000     0.15910164E-002     0.00000000E+000    -0.32226095E-002     0.00000000E+000
     0.63010490E+000    -0.39281478E+000    -0.61617628E+001     0.00000000E+000     0.39395496E-001     0.36545128E-001    -0.80000000E-001     0.00000000E+000     0.10622511E+001     0.21738368E+000    -0.28481871E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.14494453E-003     0.31773160E-003    -0.34264111E-003     0.00000000E+000     0.19126632E-002     0.15031013E-003     0.00000000E+000     0.15749383E-002     0.00000000E+000    -0.33435794E-002     0.00000000E+000
     0.62856093E+000     0.22086724E+000    -0.57915294E+001     0.00000000E+000     0.29044417E-001     0.38237111E-001    -0.44034011E-001     0.00000000E+000     0.10489875E+001     0.21065388E+000    -0.23664243E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.11978407E-003     0.32284997E-003    -0.26324479E-003     0.00000000E+000     0.18202391E-002     0.14144617E-003     0.00000000E+000     0.13857672E-002     0.00000000E+000    -0.30872960E-002     0.00000000E+000
     0.63003094E+000    -0.12025108E+001     0.61540351E+001     0.00000000E+000     0.29401525E-001    -0.23154825E-001     0.80000000E-001     0.00000000E+000     0.10332510E+001    -0.10144974E+000     0.23940668E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.69958290E-004    -0.12403158E-003     0.29773060E-003     0.00000000E+000     0.17469708E-002     0.93558992E-004     0.00000000E+000     0.16538820E-002     0.00000000E+000    -0.33329529E-002     0.00000000E+000
     0.63543883E+000    -0.10916454E+001    -0.63730208E+001     0.00000000E+000     0.18943991E-001     0.52177611E-002    -0.56301384E-001     0.00000000E+000     0.10583976E+001     0.18127555E+000    -0.29554129E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.15941500E-003     0.26598408E-003    -0.41570065E-003     0.00000000E+000     0.18757797E-002     0.14533349E-003     0.00000000E+000     0.16345198E-002     0.00000000E+000    -0.33519660E-002     0.00000000E+000
     0.63276777E+000     0.22449928E+001     0.62225094E+001     0.00000000E+000     0.35853878E-001     0.35116719E-001     0.30770452E-001     0.00000000E+000     0.10598908E+001     0.22480744E+000     0.26987069E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.16924120E-003     0.36137594E-003     0.37311153E-003     0.00000000E+000     0.18033913E-002    -0.38787249E-004     0.00000000E+000     0.15943688E-002     0.00000000E+000    -0.32291892E-002     0.00000000E+000
     0.62922058E+000    -0.19457189E+001     0.58199394E+001     0.00000000E+000     0.28779515E-001    -0.43899909E-001     0.69180236E-001     0.00000000E+000     0.10372947E+001    -0.16245418E+000     0.22268592E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.83823687E-004    -0.21205758E-003     0.29265556E-003     0.00000000E+000     0.18236196E-002     0.16871120E-003     0.00000000E+000     0.17193992E-002     0.00000000E+000    -0.34626017E-002     0.00000000E+000
     0.63326954E+000    -0.20760313E+001    -0.63490918E+001     0.00000000E+000     0.25981723E-001    -0.10027783E-001    -0.64082723E-001     0.00000000E+000     0.10358832E+001     0.88719624E-001    -0.25530936E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.10226053E-003     0.11658761E-003    -0.36609408E-003     0.00000000E+000     0.17459520E-002     0.12345256E-003     0.00000000E+000     0.15932488E-002     0.00000000E+000    -0.32381763E-002     0.00000000E+000
     0.62777906E+000     0.25488318E+001     0.58252977E+001     0.00000000E+000     0.35513828E-001     0.44883281E-001     0.29530868E-001     0.00000000E+000     0.10504233E+001     0.23769433E+000     0.21654202E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.13161117E-003     0.34655534E-003     0.26491363E-003     0.00000000E+000     0.15943613E-002    -0.38805325E-004     0.00000000E+000     0.14082919E-002     0.00000000E+000    -0.28717025E-002     0.00000000E+000
     0.63022473E+000    -0.28144702E+001    -0.60032880E+001     0.00000000E+000     0.58527566E-001    -0.57185243E-001    -0.80000000E-001     0.00000000E+000     0.10183127E+001    -0.24793354E-002    -0.19223556E+000     0.00000000E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001     0.57673508E-004    -0.17380076E-004    -0.30115641E-003     0.00000000E+000     0.18429085E-002     0.10194990E-003     0.00000000E+000     0.17788770E-002     0.00000000E+000    -0.35653998E-002     0.00000000E+000
