   2.360   0.299    0.3119E+00    0.9221E-01    0.5618E-01    0.7212E+03
   2.380   0.301    0.3106E+00    0.9290E-01    0.5683E-01    0.7213E+03
   2.400   0.302    0.3093E+00    0.9359E-01    0.5748E-01    0.7214E+03
   2.420   0.304    0.3080E+00    0.9429E-01    0.5813E-01    0.7215E+03
   2.440   0.305    0.3067E+00    0.9498E-01    0.5878E-01    0.7216E+03
   2.460   0.306    0.3054E+00    0.9566E-01    0.5943E-01    0.7217E+03
   2.480   0.308    0.3041E+00    0.9634E-01    0.6009E-01    0.7218E+03
   2.500   0.309    0.3028E+00    0.9701E-01    0.6075E-01    0.7219E+03
   2.520   0.311    0.3015E+00    0.9768E-01    0.6140E-01    0.7220E+03
   2.540   0.312    0.3002E+00    0.9835E-01    0.6205E-01    0.7221E+03
   2.560   0.313    0.2989E+00    0.9901E-01    0.6270E-01    0.7222E+03
   2.580   0.315    0.2976E+00    0.9968E-01    0.6335E-01    0.7223E+03
   2.600   0.316    0.2962E+00    0.1003E+00    0.6400E-01    0.7224E+03
   2.620   0.317    0.2949E+00    0.1010E+00    0.6465E-01    0.7225E+03
   2.640   0.319    0.2936E+00    0.1016E+00    0.6530E-01    0.7226E+03
   2.660   0.320    0.2922E+00    0.1023E+00    0.6595E-01    0.7227E+03
   2.680   0.322    0.2909E+00    0.1029E+00    0.6660E-01    0.7228E+03
   2.700   0.323    0.2896E+00    0.1036E+00    0.6724E-01    0.7228E+03
   2.720   0.324    0.2882E+00    0.1042E+00    0.6789E-01    0.7229E+03
   2.740   0.326    0.2869E+00    0.1049E+00    0.6854E-01    0.7230E+03
   2.760   0.327    0.2855E+00    0.1055E+00    0.6917E-01    0.7231E+03
   2.780   0.328    0.2842E+00    0.1062E+00    0.6985E-01    0.7232E+03
   2.800   0.330    0.2828E+00    0.1068E+00    0.7044E-01    0.7232E+03
   2.820   0.331    0.2814E+00    0.1075E+00    0.7110E-01    0.7233E+03
   2.840   0.332    0.2801E+00    0.1081E+00    0.7174E-01    0.7234E+03
   2.860   0.334    0.2788E+00    0.1087E+00    0.7238E-01    0.7235E+03
   2.880   0.335    0.2774E+00    0.1093E+00    0.7302E-01    0.7235E+03
   2.900   0.336    0.2760E+00    0.1099E+00    0.7367E-01    0.7236E+03
   2.920   0.338    0.2747E+00    0.1105E+00    0.7431E-01    0.7237E+03
   2.940   0.339    0.2733E+00    0.1111E+00    0.7495E-01    0.7237E+03
   2.960   0.340    0.2719E+00    0.1117E+00    0.7559E-01    0.7238E+03
   2.980   0.341    0.2706E+00    0.1123E+00    0.7622E-01    0.7239E+03
   3.000   0.343    0.2692E+00    0.1129E+00    0.7686E-01    0.7239E+03
   3.020   0.344    0.2678E+00    0.1135E+00    0.7750E-01    0.7240E+03
   3.040   0.345    0.2664E+00    0.1141E+00    0.7813E-01    0.7240E+03
   3.060   0.347    0.2651E+00    0.1147E+00    0.7877E-01    0.7241E+03
   3.080   0.348    0.2637E+00    0.1153E+00    0.7940E-01    0.7242E+03
   3.100   0.349    0.2623E+00    0.1159E+00    0.8003E-01    0.7242E+03
   3.120   0.350    0.2609E+00    0.1165E+00    0.8066E-01    0.7243E+03
   3.140   0.352    0.2595E+00    0.1171E+00    0.8129E-01    0.7243E+03
   3.160   0.353    0.2581E+00    0.1176E+00    0.8192E-01    0.7244E+03
   3.180   0.354    0.2567E+00    0.1182E+00    0.8255E-01    0.7244E+03
   3.200   0.355    0.2553E+00    0.1188E+00    0.8317E-01    0.7245E+03
   3.220   0.357    0.2539E+00    0.1194E+00    0.8380E-01    0.7245E+03
   3.240   0.358    0.2526E+00    0.1199E+00    0.8442E-01    0.7246E+03
   3.260   0.359    0.2512E+00    0.1205E+00    0.8505E-01    0.7246E+03
   3.280   0.360    0.2498E+00    0.1211E+00    0.8567E-01    0.7247E+03
   3.300   0.362    0.2484E+00    0.1216E+00    0.8629E-01    0.7247E+03
   3.320   0.363    0.2470E+00    0.1222E+00    0.8691E-01    0.7248E+03
   3.340   0.364    0.2456E+00    0.1227E+00    0.8752E-01    0.7248E+03
   3.360   0.365    0.2442E+00    0.1233E+00    0.8814E-01    0.7249E+03
   3.380   0.366    0.2428E+00    0.1238E+00    0.8876E-01    0.7249E+03
   3.400   0.368    0.2414E+00    0.1244E+00    0.8937E-01    0.7249E+03
   3.420   0.369    0.2400E+00    0.1249E+00    0.8998E-01    0.7250E+03
   3.440   0.370    0.2386E+00    0.1255E+00    0.9059E-01    0.7250E+03
   3.460   0.371    0.2372E+00    0.1260E+00    0.9120E-01    0.7251E+03
   3.480   0.372    0.2358E+00    0.1265E+00    0.9181E-01    0.7251E+03
   3.500   0.374    0.2344E+00    0.1271E+00    0.9242E-01    0.7251E+03
   3.520   0.375    0.2329E+00    0.1276E+00    0.9303E-01    0.7252E+03
   3.540   0.376    0.2315E+00    0.1281E+00    0.9363E-01    0.7252E+03
   3.560   0.377    0.2301E+00    0.1287E+00    0.9423E-01    0.7252E+03
   3.580   0.378    0.2287E+00    0.1292E+00    0.9484E-01    0.7253E+03
   3.600   0.380    0.2273E+00    0.1297E+00    0.9544E-01    0.7253E+03
   3.620   0.381    0.2259E+00    0.1302E+00    0.9604E-01    0.7253E+03
   3.640   0.382    0.2245E+00    0.1308E+00    0.9663E-01    0.7254E+03
   3.660   0.383    0.2231E+00    0.1313E+00    0.9723E-01    0.7254E+03
   3.680   0.384    0.2217E+00    0.1318E+00    0.9783E-01    0.7254E+03
   3.700   0.385    0.2203E+00    0.1323E+00    0.9842E-01    0.7255E+03
   3.720   0.386    0.2189E+00    0.1328E+00    0.9901E-01    0.7255E+03
   3.740   0.388    0.2175E+00    0.1333E+00    0.9960E-01    0.7255E+03
   3.760   0.389    0.2161E+00    0.1338E+00    0.1002E+00    0.7256E+03
   3.780   0.390    0.2147E+00    0.1343E+00    0.1008E+00    0.7256E+03
   3.800   0.391    0.2133E+00    0.1348E+00    0.1014E+00    0.7256E+03
   3.820   0.392    0.2119E+00    0.1353E+00    0.1020E+00    0.7256E+03
   3.840   0.393    0.2105E+00    0.1358E+00    0.1025E+00    0.7257E+03
   3.860   0.394    0.2090E+00    0.1363E+00    0.1031E+00    0.7257E+03
   3.880   0.396    0.2076E+00    0.1368E+00    0.1037E+00    0.7257E+03
   3.900   0.397    0.2062E+00    0.1373E+00    0.1043E+00    0.7257E+03
   3.920   0.398    0.2048E+00    0.1378E+00    0.1049E+00    0.7258E+03
   3.940   0.399    0.2034E+00    0.1383E+00    0.1054E+00    0.7258E+03
   3.960   0.400    0.2020E+00    0.1388E+00    0.1060E+00    0.7258E+03
   3.980   0.401    0.2006E+00    0.1393E+00    0.1066E+00    0.7258E+03
   4.000   0.402    0.1992E+00    0.1397E+00    0.1072E+00    0.7259E+03
   4.020   0.403    0.1978E+00    0.1402E+00    0.1077E+00    0.7259E+03
   4.040   0.404    0.1964E+00    0.1407E+00    0.1083E+00    0.7259E+03
   4.060   0.405    0.1950E+00    0.1412E+00    0.1089E+00    0.7259E+03
   4.080   0.406    0.1936E+00    0.1417E+00    0.1094E+00    0.7259E+03
   4.100   0.408    0.1922E+00    0.1421E+00    0.1100E+00    0.7260E+03
   4.120   0.409    0.1908E+00    0.1426E+00    0.1106E+00    0.7260E+03
   4.140   0.410    0.1893E+00    0.1431E+00    0.1111E+00    0.7260E+03
   4.160   0.411    0.1879E+00    0.1435E+00    0.1117E+00    0.7260E+03
   4.180   0.412    0.1865E+00    0.1440E+00    0.1123E+00    0.7260E+03
   4.200   0.413    0.1851E+00    0.1445E+00    0.1128E+00    0.7260E+03
   4.220   0.414    0.1837E+00    0.1449E+00    0.1134E+00    0.7261E+03
   4.240   0.415    0.1823E+00    0.1454E+00    0.1139E+00    0.7261E+03
   4.260   0.416    0.1809E+00    0.1459E+00    0.1145E+00    0.7261E+03
   4.280   0.417    0.1795E+00    0.1463E+00    0.1150E+00    0.7261E+03
