    0.60000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.60000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.60000E+00   -0.60000E+01    0.00000E+00    0.70356E-01    0.23800E-02
    0.60000E+00   -0.40000E+01    0.00000E+00    0.15709E+00    0.34204E+00
    0.60000E+00   -0.20000E+01    0.00000E+00    0.20629E+00    0.25869E+01
    0.60000E+00    0.00000E+00    0.00000E+00    0.25242E+00    0.68850E+01
    0.60000E+00    0.20000E+01    0.00000E+00    0.21742E+00    0.34267E+01
    0.60000E+00    0.40000E+01    0.00000E+00    0.15273E+00    0.27535E+00
    0.60000E+00    0.60000E+01    0.00000E+00    0.37167E-02    0.62102E-04
    0.60000E+00    0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.60000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.62000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.62000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.62000E+00   -0.60000E+01    0.00000E+00    0.69347E-01    0.22270E-02
    0.62000E+00   -0.40000E+01    0.00000E+00    0.15635E+00    0.32973E+00
    0.62000E+00   -0.20000E+01    0.00000E+00    0.20497E+00    0.24930E+01
    0.62000E+00    0.00000E+00    0.00000E+00    0.25005E+00    0.66031E+01
    0.62000E+00    0.20000E+01    0.00000E+00    0.21577E+00    0.32958E+01
    0.62000E+00    0.40000E+01    0.00000E+00    0.15200E+00    0.26548E+00
    0.62000E+00    0.60000E+01    0.00000E+00    0.44452E-02    0.74274E-04
    0.62000E+00    0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.62000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.64000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.64000E+00   -0.80000E+01    0.00000E+00    0.22347E-07    0.37339E-09
    0.64000E+00   -0.60000E+01    0.00000E+00    0.68770E-01    0.21420E-02
    0.64000E+00   -0.40000E+01    0.00000E+00    0.15564E+00    0.31840E+00
    0.64000E+00   -0.20000E+01    0.00000E+00    0.20373E+00    0.24067E+01
    0.64000E+00    0.00000E+00    0.00000E+00    0.24780E+00    0.63432E+01
    0.64000E+00    0.20000E+01    0.00000E+00    0.21422E+00    0.31751E+01
    0.64000E+00    0.40000E+01    0.00000E+00    0.15131E+00    0.25636E+00
    0.64000E+00    0.60000E+01    0.00000E+00    0.51549E-02    0.86131E-04
    0.64000E+00    0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.64000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.66000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.66000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.66000E+00   -0.60000E+01    0.00000E+00    0.68406E-01    0.20893E-02
    0.66000E+00   -0.40000E+01    0.00000E+00    0.15497E+00    0.30795E+00
    0.66000E+00   -0.20000E+01    0.00000E+00    0.20257E+00    0.23270E+01
    0.66000E+00    0.00000E+00    0.00000E+00    0.24567E+00    0.61024E+01
    0.66000E+00    0.20000E+01    0.00000E+00    0.21276E+00    0.30633E+01
    0.66000E+00    0.40000E+01    0.00000E+00    0.15064E+00    0.24791E+00
    0.66000E+00    0.60000E+01    0.00000E+00    0.57342E-02    0.95811E-04
    0.66000E+00    0.80000E+01    0.00000E+00    0.10635E-07    0.17770E-09
    0.66000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.68000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.68000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.68000E+00   -0.60000E+01    0.00000E+00    0.68155E-01    0.20534E-02
    0.68000E+00   -0.40000E+01    0.00000E+00    0.15433E+00    0.29827E+00
    0.68000E+00   -0.20000E+01    0.00000E+00    0.20149E+00    0.22533E+01
    0.68000E+00    0.00000E+00    0.00000E+00    0.24363E+00    0.58787E+01
    0.68000E+00    0.20000E+01    0.00000E+00    0.21139E+00    0.29595E+01
    0.68000E+00    0.40000E+01    0.00000E+00    0.15001E+00    0.24005E+00
    0.68000E+00    0.60000E+01    0.00000E+00    0.27146E-02    0.45357E-04
    0.68000E+00    0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.68000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.70000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.70000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.70000E+00   -0.60000E+01    0.00000E+00    0.67982E-01    0.20287E-02
    0.70000E+00   -0.40000E+01    0.00000E+00    0.15372E+00    0.28929E+00
    0.70000E+00   -0.20000E+01    0.00000E+00    0.20048E+00    0.21847E+01
    0.70000E+00    0.00000E+00    0.00000E+00    0.24169E+00    0.56702E+01
    0.70000E+00    0.20000E+01    0.00000E+00    0.21009E+00    0.28627E+01
    0.70000E+00    0.40000E+01    0.00000E+00    0.14939E+00    0.23273E+00
    0.70000E+00    0.60000E+01    0.00000E+00    0.62070E-02    0.10371E-03
    0.70000E+00    0.80000E+01    0.00000E+00    0.27178E-08    0.45411E-10
    0.70000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.72000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.72000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.72000E+00   -0.60000E+01    0.00000E+00    0.67873E-01    0.20134E-02
    0.72000E+00   -0.40000E+01    0.00000E+00    0.15313E+00    0.28094E+00
    0.72000E+00   -0.20000E+01    0.00000E+00    0.19952E+00    0.21209E+01
    0.72000E+00    0.00000E+00    0.00000E+00    0.23984E+00    0.54752E+01
    0.72000E+00    0.20000E+01    0.00000E+00    0.20886E+00    0.27723E+01
    0.72000E+00    0.40000E+01    0.00000E+00    0.14881E+00    0.22588E+00
    0.72000E+00    0.60000E+01    0.00000E+00    0.58688E-02    0.98061E-04
    0.72000E+00    0.80000E+01    0.00000E+00    0.18079E-08    0.30208E-10
    0.72000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.74000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.74000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.74000E+00   -0.60000E+01    0.00000E+00    0.67801E-01    0.20031E-02
    0.74000E+00   -0.40000E+01    0.00000E+00    0.15257E+00    0.27315E+00
    0.74000E+00   -0.20000E+01    0.00000E+00    0.19862E+00    0.20612E+01
    0.74000E+00    0.00000E+00    0.00000E+00    0.23806E+00    0.52925E+01
    0.74000E+00    0.20000E+01    0.00000E+00    0.20770E+00    0.26876E+01
    0.74000E+00    0.40000E+01    0.00000E+00    0.14824E+00    0.21948E+00
    0.74000E+00    0.60000E+01    0.00000E+00    0.54084E-02    0.90368E-04
    0.74000E+00    0.80000E+01    0.00000E+00    0.26006E-08    0.43452E-10
    0.74000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.76000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.76000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.76000E+00   -0.60000E+01    0.00000E+00    0.67753E-01    0.19964E-02
    0.76000E+00   -0.40000E+01    0.00000E+00    0.15203E+00    0.26587E+00
    0.76000E+00   -0.20000E+01    0.00000E+00    0.19777E+00    0.20054E+01
    0.76000E+00    0.00000E+00    0.00000E+00    0.23635E+00    0.51207E+01
    0.76000E+00    0.20000E+01    0.00000E+00    0.20659E+00    0.26080E+01
    0.76000E+00    0.40000E+01    0.00000E+00    0.14770E+00    0.21346E+00
    0.76000E+00    0.60000E+01    0.00000E+00    0.47473E-02    0.79321E-04
    0.76000E+00    0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.76000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.78000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.78000E+00   -0.80000E+01    0.00000E+00    0.44299E-08    0.74018E-10
    0.78000E+00   -0.60000E+01    0.00000E+00    0.67732E-01    0.19935E-02
    0.78000E+00   -0.40000E+01    0.00000E+00    0.15151E+00    0.25905E+00
    0.78000E+00   -0.20000E+01    0.00000E+00    0.19696E+00    0.19530E+01
    0.78000E+00    0.00000E+00    0.00000E+00    0.23472E+00    0.49590E+01
    0.78000E+00    0.20000E+01    0.00000E+00    0.20553E+00    0.25330E+01
    0.78000E+00    0.40000E+01    0.00000E+00    0.14717E+00    0.20781E+00
    0.78000E+00    0.60000E+01    0.00000E+00    0.65837E-02    0.11001E-03
    0.78000E+00    0.80000E+01    0.00000E+00    0.32176E-07    0.53762E-09
    0.78000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.80000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.80000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.80000E+00   -0.60000E+01    0.00000E+00    0.67727E-01    0.19927E-02
    0.80000E+00   -0.40000E+01    0.00000E+00    0.15102E+00    0.25266E+00
    0.80000E+00   -0.20000E+01    0.00000E+00    0.19620E+00    0.19037E+01
    0.80000E+00    0.00000E+00    0.00000E+00    0.23314E+00    0.48063E+01
    0.80000E+00    0.20000E+01    0.00000E+00    0.20453E+00    0.24623E+01
    0.80000E+00    0.40000E+01    0.00000E+00    0.14667E+00    0.20248E+00
    0.80000E+00    0.60000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.80000E+00    0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.80000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.82000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.82000E+00   -0.80000E+01    0.00000E+00    0.10696E-07    0.17871E-09
    0.82000E+00   -0.60000E+01    0.00000E+00    0.67729E-01    0.19931E-02
    0.82000E+00   -0.40000E+01    0.00000E+00    0.15054E+00    0.24665E+00
    0.82000E+00   -0.20000E+01    0.00000E+00    0.19547E+00    0.18573E+01
    0.82000E+00    0.00000E+00    0.00000E+00    0.23162E+00    0.46620E+01
    0.82000E+00    0.20000E+01    0.00000E+00    0.20357E+00    0.23954E+01
    0.82000E+00    0.40000E+01    0.00000E+00    0.14618E+00    0.19745E+00
    0.82000E+00    0.60000E+01    0.00000E+00    0.10139E-01    0.16941E-03
    0.82000E+00    0.80000E+01    0.00000E+00    0.70263E-07    0.11740E-08
    0.82000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.84000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.84000E+00   -0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.84000E+00   -0.60000E+01    0.00000E+00    0.67743E-01    0.19949E-02
    0.84000E+00   -0.40000E+01    0.00000E+00    0.15008E+00    0.24100E+00
    0.84000E+00   -0.20000E+01    0.00000E+00    0.19478E+00    0.18135E+01
    0.84000E+00    0.00000E+00    0.00000E+00    0.23016E+00    0.45252E+01
    0.84000E+00    0.20000E+01    0.00000E+00    0.20265E+00    0.23321E+01
    0.84000E+00    0.40000E+01    0.00000E+00    0.14570E+00    0.19270E+00
    0.84000E+00    0.60000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.84000E+00    0.80000E+01    0.00000E+00    0.45701E-05    0.76360E-07
    0.84000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.86000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.86000E+00   -0.80000E+01    0.00000E+00    0.40221E-08    0.67205E-10
    0.86000E+00   -0.60000E+01    0.00000E+00    0.67759E-01    0.19972E-02
    0.86000E+00   -0.40000E+01    0.00000E+00    0.14964E+00    0.23567E+00
    0.86000E+00   -0.20000E+01    0.00000E+00    0.19412E+00    0.17720E+01
    0.86000E+00    0.00000E+00    0.00000E+00    0.22875E+00    0.43954E+01
    0.86000E+00    0.20000E+01    0.00000E+00    0.20177E+00    0.22720E+01
    0.86000E+00    0.40000E+01    0.00000E+00    0.14525E+00    0.18820E+00
    0.86000E+00    0.60000E+01    0.00000E+00    0.30590E-01    0.51112E-03
    0.86000E+00    0.80000E+01    0.00000E+00    0.39310E-05    0.65683E-07
    0.86000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.88000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.88000E+00   -0.80000E+01    0.00000E+00    0.14339E-07    0.23959E-09
    0.88000E+00   -0.60000E+01    0.00000E+00    0.67778E-01    0.19999E-02
    0.88000E+00   -0.40000E+01    0.00000E+00    0.14922E+00    0.23064E+00
    0.88000E+00   -0.20000E+01    0.00000E+00    0.19350E+00    0.17328E+01
    0.88000E+00    0.00000E+00    0.00000E+00    0.22739E+00    0.42721E+01
    0.88000E+00    0.20000E+01    0.00000E+00    0.20093E+00    0.22149E+01
    0.88000E+00    0.40000E+01    0.00000E+00    0.14480E+00    0.18391E+00
    0.88000E+00    0.60000E+01    0.00000E+00    0.41800E-01    0.69843E-03
    0.88000E+00    0.80000E+01    0.00000E+00    0.11810E-08    0.19733E-10
    0.88000E+00    0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.90000E+00   -0.10000E+02    0.00000E+00    0.11810E-08    0.19733E-10
    0.90000E+00   -0.80000E+01    0.00000E+00    0.12429E-07    0.20768E-09
