     -0.12030469E-01      0.91301048E-01      0.92090247E-01      0.12532069E+10
      0.11102249E+00      0.34513151E-01      0.11626328E+00      0.12532069E+10
      0.55075231E-01      0.17067849E+00      0.17934444E+00      0.12532069E+10
      0.14932757E+00     -0.37645888E-01      0.15399979E+00      0.12532069E+10
     -0.41619673E-01     -0.12888348E+00      0.13543688E+00      0.12532069E+10
     -0.79286313E-01     -0.80092921E-01      0.11269958E+00      0.12532069E+10
     -0.20133367E-01      0.91422640E-01      0.93613309E-01      0.12532069E+10
     -0.70120730E-01      0.28800379E-01      0.75804872E-01      0.12532069E+10
      0.46695920E-01      0.71060340E-01      0.85029882E-01      0.12532069E+10
