     -0.55892216E-02      0.25858578E-02      0.61584137E-02      0.52315965E-13      0.14203871E-12      0.15136696E-12
      0.68281821E-01      0.47027112E-02      0.68443572E-01      0.68281821E-01      0.47027112E-02      0.68443572E-01
      0.37596271E-02      0.93749352E-01      0.93824707E-01      0.97762127E-02      0.11043813E+00      0.11086999E+00
      0.39226114E-01     -0.26567002E-01      0.47376087E-01      0.78348430E-01     -0.27956550E-01      0.83186809E-01
     -0.30611276E-01     -0.37070324E-01      0.48075556E-01     -0.36149665E-01     -0.87747806E-01      0.94902454E-01
     -0.19481329E-01     -0.39119744E-01      0.43702134E-01     -0.64480406E-01     -0.72219338E-01      0.96816091E-01
      0.25715532E-02      0.55878615E-01      0.55937756E-01     -0.20133367E-01      0.91422640E-01      0.93613309E-01
     -0.36764357E-01     -0.37016192E-02      0.36950236E-01     -0.73826810E-01      0.40369122E-01      0.84143115E-01
      0.19145602E-01      0.22463396E-01      0.29515389E-01      0.58626848E-01      0.95269064E-01      0.11186287E+00
