   2.040    0.4523E-01    0.4640E-01    0.4443E-01   -0.1179E+00    0.7760E-01    0.3120E-01   -0.3593E-02   -0.5557E-02
   2.060    0.4471E-01    0.4594E-01    0.4393E-01   -0.1168E+00    0.7693E-01    0.3099E-01   -0.3496E-02   -0.5505E-02
   2.080    0.4420E-01    0.4549E-01    0.4344E-01   -0.1157E+00    0.7626E-01    0.3077E-01   -0.3403E-02   -0.5455E-02
   2.100    0.4370E-01    0.4505E-01    0.4295E-01   -0.1147E+00    0.7560E-01    0.3056E-01   -0.3314E-02   -0.5406E-02
   2.120    0.4320E-01    0.4460E-01    0.4247E-01   -0.1136E+00    0.7495E-01    0.3035E-01   -0.3227E-02   -0.5359E-02
   2.140    0.4270E-01    0.4416E-01    0.4200E-01   -0.1126E+00    0.7430E-01    0.3014E-01   -0.3145E-02   -0.5311E-02
   2.160    0.4221E-01    0.4373E-01    0.4152E-01   -0.1116E+00    0.7366E-01    0.2993E-01   -0.3066E-02   -0.5267E-02
   2.180    0.4173E-01    0.4329E-01    0.4106E-01   -0.1106E+00    0.7302E-01    0.2972E-01   -0.2990E-02   -0.5222E-02
   2.200    0.4125E-01    0.4286E-01    0.4060E-01   -0.1096E+00    0.7238E-01    0.2952E-01   -0.2917E-02   -0.5180E-02
   2.220    0.4078E-01    0.4244E-01    0.4015E-01   -0.1086E+00    0.7176E-01    0.2932E-01   -0.2847E-02   -0.5137E-02
   2.240    0.4031E-01    0.4201E-01    0.3970E-01   -0.1077E+00    0.7113E-01    0.2912E-01   -0.2779E-02   -0.5097E-02
   2.260    0.3985E-01    0.4159E-01    0.3925E-01   -0.1067E+00    0.7052E-01    0.2892E-01   -0.2715E-02   -0.5057E-02
   2.280    0.3939E-01    0.4118E-01    0.3881E-01   -0.1058E+00    0.6990E-01    0.2873E-01   -0.2653E-02   -0.5017E-02
   2.300    0.3894E-01    0.4077E-01    0.3838E-01   -0.1049E+00    0.6930E-01    0.2853E-01   -0.2594E-02   -0.4979E-02
   2.320    0.3849E-01    0.4036E-01    0.3795E-01   -0.1040E+00    0.6870E-01    0.2834E-01   -0.2537E-02   -0.4943E-02
   2.340    0.3804E-01    0.3995E-01    0.3752E-01   -0.1031E+00    0.6810E-01    0.2815E-01   -0.2482E-02   -0.4906E-02
   2.360    0.3760E-01    0.3955E-01    0.3710E-01   -0.1022E+00    0.6751E-01    0.2796E-01   -0.2430E-02   -0.4872E-02
   2.380    0.3716E-01    0.3915E-01    0.3669E-01   -0.1013E+00    0.6692E-01    0.2778E-01   -0.2380E-02   -0.4838E-02
   2.400    0.3673E-01    0.3875E-01    0.3628E-01   -0.1004E+00    0.6634E-01    0.2759E-01   -0.2332E-02   -0.4804E-02
   2.420    0.3630E-01    0.3835E-01    0.3587E-01   -0.9960E-01    0.6576E-01    0.2741E-01   -0.2286E-02   -0.4771E-02
   2.440    0.3588E-01    0.3796E-01    0.3547E-01   -0.9875E-01    0.6519E-01    0.2723E-01   -0.2242E-02   -0.4740E-02
   2.460    0.3546E-01    0.3758E-01    0.3507E-01   -0.9792E-01    0.6463E-01    0.2705E-01   -0.2200E-02   -0.4709E-02
   2.480    0.3504E-01    0.3719E-01    0.3467E-01   -0.9710E-01    0.6406E-01    0.2687E-01   -0.2159E-02   -0.4680E-02
   2.500    0.3463E-01    0.3681E-01    0.3428E-01   -0.9629E-01    0.6351E-01    0.2670E-01   -0.2120E-02   -0.4652E-02
   2.520    0.3422E-01    0.3643E-01    0.3389E-01   -0.9548E-01    0.6296E-01    0.2652E-01   -0.2083E-02   -0.4623E-02
   2.540    0.3382E-01    0.3606E-01    0.3351E-01   -0.9469E-01    0.6241E-01    0.2635E-01   -0.2048E-02   -0.4595E-02
   2.560    0.3342E-01    0.3568E-01    0.3313E-01   -0.9390E-01    0.6187E-01    0.2618E-01   -0.2015E-02   -0.4567E-02
   2.580    0.3303E-01    0.3531E-01    0.3276E-01   -0.9313E-01    0.6133E-01    0.2601E-01   -0.1983E-02   -0.4540E-02
   2.600    0.3263E-01    0.3495E-01    0.3239E-01   -0.9236E-01    0.6079E-01    0.2585E-01   -0.1953E-02   -0.4514E-02
   2.620    0.3225E-01    0.3458E-01    0.3202E-01   -0.9160E-01    0.6027E-01    0.2568E-01   -0.1923E-02   -0.4489E-02
   2.640    0.3186E-01    0.3422E-01    0.3165E-01   -0.9086E-01    0.5974E-01    0.2552E-01   -0.1896E-02   -0.4464E-02
   2.660    0.3148E-01    0.3387E-01    0.3129E-01   -0.9011E-01    0.5922E-01    0.2536E-01   -0.1869E-02   -0.4440E-02
   2.680    0.3110E-01    0.3351E-01    0.3094E-01   -0.8938E-01    0.5871E-01    0.2520E-01   -0.1844E-02   -0.4416E-02
   2.700    0.3073E-01    0.3316E-01    0.3058E-01   -0.8866E-01    0.5820E-01    0.2504E-01   -0.1819E-02   -0.4393E-02
   2.720    0.3036E-01    0.3281E-01    0.3023E-01   -0.8794E-01    0.5769E-01    0.2488E-01   -0.1796E-02   -0.4370E-02
   2.740    0.2999E-01    0.3246E-01    0.2989E-01   -0.8723E-01    0.5719E-01    0.2473E-01   -0.1774E-02   -0.4348E-02
   2.760    0.2963E-01    0.3212E-01    0.2954E-01   -0.8653E-01    0.5669E-01    0.2457E-01   -0.1753E-02   -0.4328E-02
   2.780    0.2927E-01    0.3178E-01    0.2920E-01   -0.8584E-01    0.5620E-01    0.2442E-01   -0.1732E-02   -0.4307E-02
   2.800    0.2891E-01    0.3144E-01    0.2886E-01   -0.8516E-01    0.5571E-01    0.2427E-01   -0.1713E-02   -0.4287E-02
   2.820    0.2856E-01    0.3110E-01    0.2853E-01   -0.8448E-01    0.5523E-01    0.2412E-01   -0.1694E-02   -0.4267E-02
   2.840    0.2821E-01    0.3077E-01    0.2820E-01   -0.8381E-01    0.5475E-01    0.2398E-01   -0.1676E-02   -0.4249E-02
   2.860    0.2786E-01    0.3044E-01    0.2787E-01   -0.8314E-01    0.5427E-01    0.2383E-01   -0.1659E-02   -0.4229E-02
   2.880    0.2752E-01    0.3011E-01    0.2754E-01   -0.8249E-01    0.5380E-01    0.2369E-01   -0.1644E-02   -0.4210E-02
