     -0.15351489E-01      0.50764278E-01      0.53034707E-01      0.15618778E+09
      0.10970032E+00      0.25535246E-01      0.11263308E+00      0.15618778E+09
      0.34625327E-01      0.16002153E+00      0.16372478E+00      0.15618778E+09
      0.11366906E+00     -0.33324031E-01      0.11845314E+00      0.15618778E+09
     -0.40017035E-01     -0.10787362E+00      0.11505686E+00      0.15618778E+09
     -0.58663866E-01     -0.72458199E-01      0.93228965E-01      0.15618778E+09
     -0.11093216E-01      0.87961853E-01      0.88658598E-01      0.15618778E+09
     -0.70984777E-01      0.12622579E-01      0.72098323E-01      0.15618778E+09
      0.40236256E-01      0.57842659E-01      0.70460836E-01      0.15618778E+09
