     0.63598031E+000     0.55413331E-002     0.19172152E-001    -0.40430149E-002     0.17588014E+000    -0.73791446E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.35475505E-002     0.59889691E-004     0.28583096E-003    -0.12480063E-003     0.16600319E-002     0.65863868E-004     0.19456020E-002     0.00000000E+000
     0.63000241E+000     0.53941661E-001     0.80000000E-001    -0.51152174E-002     0.23109828E+000    -0.26051798E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.30177188E-002     0.59674346E-004     0.28221700E-003    -0.31608492E-004     0.14161314E-002    -0.98178394E-007     0.16604956E-002     0.00000000E+000
     0.63004238E+000     0.41762774E-001    -0.80000000E-001    -0.26528903E-001    -0.99038908E-001    -0.11372734E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.33169401E-002     0.29948513E-004    -0.11721417E-003    -0.17275224E-003     0.15753634E-002    -0.12297954E-003     0.17701979E-002     0.00000000E+000
     0.63000815E+000     0.43930975E-001    -0.80000000E-001     0.70918704E-002    -0.13953300E+000    -0.11036349E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32149444E-002     0.36320209E-004    -0.16217004E-003    -0.13840368E-003     0.14588318E-002    -0.21219456E-003     0.17911670E-002     0.00000000E+000
     0.62809678E+000     0.41951160E-001     0.60827848E-001    -0.29982210E-001     0.20068300E+000    -0.59553104E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.30136149E-002     0.58230287E-004     0.25864591E-003    -0.81743791E-004     0.14095778E-002     0.25019668E-004     0.16611056E-002     0.00000000E+000
     0.66656679E+000     0.42773225E-003     0.12539158E-002     0.27699756E-003     0.21420231E+000     0.56562174E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.54970570E-002     0.12963308E-003     0.56919544E-003     0.14598065E-003     0.27217454E-002    -0.88493721E-004     0.29024704E-002     0.00000000E+000
     0.63003806E+000     0.29031752E-001     0.80000000E-001    -0.23735406E-001     0.17134776E+000    -0.85396021E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.34120123E-002     0.51626374E-004     0.25456853E-003    -0.12398100E-003     0.16393656E-002     0.10233635E-003     0.18225699E-002     0.00000000E+000
     0.62909119E+000     0.57972502E-001     0.78746084E-001     0.33444748E-001     0.22245160E+000     0.24753708E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.31025808E-002     0.67204629E-004     0.30981431E-003     0.36434034E-004     0.15038718E-002    -0.30354335E-004     0.16648533E-002     0.00000000E+000
     0.63530535E+000     0.86642674E-002    -0.19699108E-001    -0.69367555E-002    -0.99636649E-001    -0.97587440E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.34281358E-002     0.33948153E-004    -0.16432165E-003    -0.15977567E-003     0.16986972E-002    -0.11866511E-004     0.17617717E-002     0.00000000E+000
     0.63000977E+000     0.34697682E-001    -0.80000000E-001     0.78005608E-002    -0.19646043E+000    -0.11503955E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.31550997E-002     0.58768590E-004    -0.23856596E-003    -0.14391079E-003     0.14462518E-002    -0.16706947E-003     0.17662400E-002     0.00000000E+000
     0.62826044E+000     0.42899029E-001    -0.60300892E-001    -0.34047160E-001    -0.13251948E+000    -0.52764511E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.30161788E-002     0.27929039E-004    -0.17632778E-003    -0.76815044E-004     0.14942361E-002     0.37040394E-004     0.15485781E-002     0.00000000E+000
     0.63060863E+000     0.44541489E-001     0.77760893E-001     0.39460007E-001     0.20642991E+000     0.82157048E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.35769173E-002     0.74713272E-004     0.33154867E-003     0.12154537E-003     0.17809623E-002    -0.97509926E-004     0.18692025E-002     0.00000000E+000
     0.63013866E+000     0.51115612E-001     0.80000000E-001    -0.46500018E-001     0.17739277E+000    -0.96668414E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.35726495E-002     0.62839811E-004     0.29079845E-003    -0.13920231E-003     0.17760333E-002     0.14950859E-003     0.18573460E-002     0.00000000E+000
     0.59990012E+000     0.20765355E-002     0.22391066E-002     0.16526791E-002     0.20757798E+000     0.53950830E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.11850221E-002     0.28615642E-004     0.12402016E-003     0.33043945E-004     0.58701024E-003    -0.19420337E-004     0.62607771E-003     0.00000000E+000
     0.62999992E+000     0.29990372E-001    -0.80000000E-001    -0.27087346E-002    -0.23328642E+000    -0.12190430E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.31303327E-002     0.78171464E-004    -0.27958572E-003    -0.16141357E-003     0.14126569E-002    -0.14892489E-003     0.17944664E-002     0.00000000E+000
     0.63000837E+000     0.52610838E-001    -0.80000000E-001    -0.83407577E-002    -0.17676999E+000     0.23692186E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.29820518E-002     0.33264221E-004    -0.19966596E-003     0.19346401E-004     0.14511002E-002     0.66259561E-004     0.15631890E-002     0.00000000E+000
     0.63305748E+000     0.69413210E-002     0.23422983E-001     0.80766454E-002     0.20026355E+000     0.95343837E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.34816233E-002     0.66631481E-004     0.28473576E-003     0.12187973E-003     0.15954684E-002    -0.23212256E-003     0.19512018E-002     0.00000000E+000
     0.63133291E+000     0.46476238E-001     0.72158521E-001    -0.40216217E-001     0.19461171E+000    -0.10542627E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.38076455E-002     0.78859947E-004     0.33179499E-003    -0.17342118E-003     0.18997616E-002     0.13872223E-003     0.19848928E-002     0.00000000E+000
     0.62871780E+000     0.35211464E-001     0.56577017E-001     0.40262996E-001     0.20198639E+000     0.10574900E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32526796E-002     0.37184765E-004     0.27824504E-003     0.13987423E-003     0.15450131E-002    -0.14364087E-003     0.17434643E-002     0.00000000E+000
     0.61776211E+000     0.65881369E-002     0.78414794E-002    -0.57215612E-002     0.18435639E+000    -0.99115846E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.23978049E-002     0.52286011E-004     0.21855949E-003    -0.10524760E-003     0.12062323E-002     0.10857259E-003     0.12423645E-002     0.00000000E+000
     0.63001125E+000     0.33401297E-001    -0.80000000E-001    -0.11781767E-001    -0.26045375E+000    -0.11757690E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.31727576E-002     0.88667633E-004    -0.30659644E-003    -0.15741811E-003     0.14065362E-002    -0.14819199E-003     0.18537596E-002     0.00000000E+000
     0.63006048E+000     0.59074636E-001    -0.80000000E-001     0.28527957E-001    -0.17548364E+000     0.90509837E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.31368750E-002     0.44890889E-004    -0.21671568E-003     0.12060576E-003     0.15234667E-002     0.80467284E-004     0.16571815E-002     0.00000000E+000
     0.63186517E+000     0.26169497E-001     0.34327085E-001    -0.34047985E-001     0.16474259E+000    -0.11062490E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.34306891E-002     0.62672844E-004     0.25540858E-003    -0.19146821E-003     0.16590936E-002     0.60462721E-004     0.18328578E-002     0.00000000E+000
     0.63001159E+000     0.27320991E-001     0.80000000E-001     0.11209393E-001     0.21263406E+000     0.77010171E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32770852E-002     0.60121607E-004     0.27400078E-003     0.75439858E-004     0.14927079E-002    -0.19917485E-003     0.18430514E-002     0.00000000E+000
     0.62864080E+000     0.29624328E-001     0.45672915E-001    -0.39783783E-001     0.18910364E+000    -0.11063778E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32276843E-002     0.70874666E-004     0.28051929E-003    -0.17383380E-003     0.15816500E-002     0.82360307E-004     0.17153135E-002     0.00000000E+000
     0.63149948E+000     0.40717514E-001    -0.61927995E-001     0.36948099E-001    -0.14017382E+000     0.14006769E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.36353807E-002     0.57885016E-004    -0.21852126E-003     0.21661236E-003     0.18448269E-002     0.13405581E-003     0.18467825E-002     0.00000000E+000
     0.63005307E+000     0.46038302E-001    -0.80000000E-001    -0.25661404E-001    -0.26206880E+000    -0.10668706E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32478061E-002     0.90154605E-004    -0.32014872E-003    -0.15328417E-003     0.14273581E-002    -0.11250617E-003     0.19096236E-002     0.00000000E+000
     0.62474982E+000     0.15785081E-001    -0.18072005E-001     0.13859960E-001    -0.15345223E+000     0.12137253E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.27424281E-002     0.47840366E-004    -0.19094217E-003     0.15896792E-003     0.13454024E-002     0.75206278E-004     0.14435840E-002     0.00000000E+000
     0.63194744E+000     0.26987418E-001     0.33753386E-001    -0.34208408E-001     0.11856067E+000    -0.11941667E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.33878880E-002     0.44671180E-004     0.19750979E-003    -0.17737581E-003     0.17513963E-002     0.10514203E-003     0.16798813E-002     0.00000000E+000
     0.62857095E+000     0.36442151E-001     0.46246614E-001    -0.45952015E-001     0.13451900E+000    -0.11285807E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.31930199E-002     0.46733322E-004     0.19834555E-003    -0.17958897E-003     0.15556099E-002     0.55456991E-004     0.16829242E-002     0.00000000E+000
     0.63001655E+000     0.37399757E-001     0.80000000E-001     0.97047938E-002     0.23074947E+000     0.76458533E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.31377287E-002     0.72462923E-004     0.30813572E-003     0.82142691E-004     0.15176623E-002    -0.13100422E-003     0.16913346E-002     0.00000000E+000
     0.63129257E+000     0.26583822E-001    -0.38016210E-001     0.44861319E-001    -0.15011797E+000     0.17462345E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.37534325E-002     0.77154537E-004    -0.25354153E-003     0.24852279E-003     0.20298952E-002     0.23188017E-003     0.17986215E-002     0.00000000E+000
     0.63255693E+000     0.16384956E-001    -0.41636632E-001    -0.12461807E-001    -0.19192510E+000    -0.94590130E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.33378393E-002     0.68306031E-004    -0.27296584E-003    -0.16695075E-003     0.15059064E-002    -0.19272975E-004     0.18987640E-002     0.00000000E+000
     0.62877546E+000     0.26556631E-001    -0.41983790E-001     0.43051901E-001    -0.13681059E+000     0.16241665E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32893563E-002     0.61278574E-004    -0.19925698E-003     0.22599073E-003     0.17268500E-002     0.17003110E-003     0.16218200E-002     0.00000000E+000
     0.62726764E+000     0.26676011E-001    -0.38363368E-001    -0.21274868E-001    -0.22871654E+000    -0.96071734E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.29901704E-002     0.76975141E-004    -0.28532216E-003    -0.14643881E-003     0.13201541E-002    -0.54073910E-004     0.17455516E-002     0.00000000E+000
     0.63181012E+000     0.26963688E-001     0.34489959E-001    -0.35965989E-001     0.16950485E+000    -0.17818649E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.33713200E-002     0.87974580E-004     0.29382588E-003    -0.21679560E-003     0.19563338E-002     0.16150708E-003     0.15018457E-002     0.00000000E+000
     0.62858137E+000     0.35476407E-001     0.45510041E-001    -0.45791592E-001     0.13354099E+000    -0.13825136E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32015820E-002     0.51673265E-004     0.21565200E-003    -0.16840392E-003     0.17798965E-002     0.14446970E-003     0.14722278E-002     0.00000000E+000
     0.63487256E+000     0.22627737E-002    -0.35904263E-002     0.10819764E-001    -0.17260821E+000     0.18994806E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.35512542E-002     0.10169366E-003    -0.27011033E-003     0.29716290E-003     0.18874192E-002     0.21293431E-003     0.17628882E-002     0.00000000E+000
     0.63004701E+000     0.54180454E-001     0.80000000E-001     0.21478300E-001     0.23515344E+000     0.13458375E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.30695302E-002     0.10335732E-003     0.34898559E-003     0.17397399E-003     0.16239686E-002    -0.74519193E-004     0.15480266E-002     0.00000000E+000
     0.63014467E+000     0.31007868E-001    -0.46112302E-001     0.80000000E-001    -0.18533451E+000     0.18875055E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.41545403E-002     0.10257509E-003    -0.31362075E-003     0.30280484E-003     0.22079021E-002     0.23673048E-003     0.20466911E-002     0.00000000E+000
     0.62841682E+000     0.20193302E-001    -0.30297272E-001     0.35138681E-001    -0.17385356E+000     0.18246342E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32611911E-002     0.84054618E-004    -0.25894382E-003     0.23325740E-003     0.17879352E-002     0.22230304E-003     0.15548642E-002     0.00000000E+000
     0.63021602E+000     0.56685495E-001    -0.80000000E-001    -0.55196849E-001    -0.12262637E+000    -0.11564240E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.36072455E-002     0.46554301E-004    -0.19032264E-003    -0.20290414E-003     0.17245417E-002     0.40614791E-004     0.19278797E-002     0.00000000E+000
     0.63203296E+000     0.16153410E-001    -0.12945267E-001     0.51948665E-001    -0.21241270E-001     0.23803616E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32226095E-002     0.82704922E-004    -0.28922825E-004     0.34508543E-003     0.17125438E-002    -0.25709905E-004     0.15910164E-002     0.00000000E+000
     0.63010490E+000     0.39395496E-001     0.36545128E-001    -0.80000000E-001     0.20464435E+000    -0.26812748E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.33435794E-002     0.14494453E-003     0.31773160E-003    -0.34264111E-003     0.19126632E-002     0.15031013E-003     0.15749383E-002     0.00000000E+000
     0.62856093E+000     0.29044417E-001     0.38237111E-001    -0.44034011E-001     0.20081639E+000    -0.22559129E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.30872960E-002     0.11978407E-003     0.32284997E-003    -0.26324479E-003     0.18202391E-002     0.14144617E-003     0.13857672E-002     0.00000000E+000
     0.63003094E+000     0.29401525E-001    -0.23154825E-001     0.80000000E-001    -0.98184991E-001     0.23170234E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.33329529E-002     0.69958290E-004    -0.12403158E-003     0.29773060E-003     0.17469708E-002     0.93558992E-004     0.16538820E-002     0.00000000E+000
     0.63543883E+000     0.18943991E-001     0.52177611E-002    -0.56301384E-001     0.17127358E+000    -0.27923465E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.33519660E-002     0.15941500E-003     0.26598408E-003    -0.41570065E-003     0.18757797E-002     0.14533349E-003     0.16345198E-002     0.00000000E+000
     0.63276777E+000     0.35853878E-001     0.35116719E-001     0.30770452E-001     0.21210434E+000     0.25462121E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32291892E-002     0.16924120E-003     0.36137594E-003     0.37311153E-003     0.18033913E-002    -0.38787249E-004     0.15943688E-002     0.00000000E+000
     0.62922058E+000     0.28779515E-001    -0.43899909E-001     0.69180236E-001    -0.15661333E+000     0.21467950E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.34626017E-002     0.83823687E-004    -0.21205758E-003     0.29265556E-003     0.18236196E-002     0.16871120E-003     0.17193992E-002     0.00000000E+000
     0.63326954E+000     0.25981723E-001    -0.10027783E-001    -0.64082723E-001     0.85646358E-001    -0.24646539E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.32381763E-002     0.10226053E-003     0.11658761E-003    -0.36609408E-003     0.17459520E-002     0.12345256E-003     0.15932488E-002     0.00000000E+000
     0.62777906E+000     0.35513828E-001     0.44883281E-001     0.29530868E-001     0.22628433E+000     0.20614740E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.28717025E-002     0.13161117E-003     0.34655534E-003     0.26491363E-003     0.15943613E-002    -0.38805325E-004     0.14082919E-002     0.00000000E+000
     0.63022473E+000     0.58527566E-001    -0.57185243E-001    -0.80000000E-001    -0.24347487E-002    -0.18877852E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.35653998E-002     0.57673508E-004    -0.17380076E-004    -0.30115641E-003     0.18429085E-002     0.10194990E-003     0.17788770E-002     0.00000000E+000
     0.62319589E+000     0.12885193E-001    -0.12786974E-001    -0.12341344E-001    -0.63921434E-001    -0.14668698E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.25909495E-002     0.35995415E-004    -0.92848210E-004    -0.19617285E-003     0.13009875E-002     0.51739850E-004     0.13247164E-002     0.00000000E+000
     0.63005930E+000     0.64415135E-001    -0.28183528E-001     0.80000000E-001     0.99506035E-001     0.28902534E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.30290313E-002     0.12479026E-003     0.13428430E-003     0.39583542E-003     0.16632122E-002    -0.74852248E-004     0.14897341E-002     0.00000000E+000
     0.62621307E+000     0.26540930E-001    -0.20810312E-001     0.28051335E-001     0.36204620E-001     0.25704583E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.27895346E-002     0.88170417E-004     0.33713537E-004     0.33757842E-003     0.15085214E-002    -0.77283205E-004     0.13679850E-002     0.00000000E+000
     0.63001019E+000     0.57088253E-001     0.11541811E-001     0.80000000E-001     0.15969359E+000     0.30871758E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.29530733E-002     0.15956770E-003     0.23603718E-003     0.41564042E-003     0.16448750E-002    -0.45442367E-004     0.14671660E-002     0.00000000E+000
     0.61703879E+000     0.20262676E-001     0.54879054E-002    -0.23698616E-001     0.14530537E+000    -0.27387966E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.21905115E-002     0.95853627E-004     0.14268989E-003    -0.27683107E-003     0.12114189E-002     0.92810801E-004     0.10742083E-002     0.00000000E+000
     0.62829480E+000     0.37720629E-001     0.37452030E-001     0.49229548E-001     0.19346901E+000     0.29181862E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.29311417E-002     0.16989345E-003     0.29848150E-003     0.40115421E-003     0.16436618E-002    -0.30466513E-004     0.14568474E-002     0.00000000E+000
     0.61693533E+000     0.13681379E-001    -0.54879054E-002    -0.15917277E-001     0.12544266E+000    -0.26665269E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.21813860E-002     0.88177547E-004     0.12226057E-003    -0.27208889E-003     0.11972157E-002     0.90300432E-004     0.10715658E-002     0.00000000E+000
     0.73504272E+000     0.17505503E-001     0.37402056E-001    -0.77968187E-002     0.19831316E+000    -0.76884970E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.93065837E-002     0.17716999E-003     0.80066500E-003    -0.32236902E-003     0.42968393E-002     0.22160337E-003     0.51816469E-002     0.00000000E+000
     0.73000273E+000     0.87254995E-001     0.80000000E-001    -0.57777375E-002     0.24236502E+000    -0.24988285E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.86641114E-002     0.18996113E-003     0.85153832E-003    -0.92559445E-004     0.40175434E-002     0.38538614E-006     0.48331977E-002     0.00000000E+000
     0.73005077E+000     0.67053032E-001    -0.80000000E-001    -0.28626322E-001    -0.11549289E+000    -0.11842930E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.94834931E-002     0.94964456E-004    -0.35925876E-003    -0.50743453E-003     0.44274646E-002    -0.44242168E-003     0.51468869E-002     0.00000000E+000
     0.73000984E+000     0.70646498E-001    -0.80000000E-001     0.84690811E-002    -0.15659982E+000    -0.10602621E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.92175780E-002     0.11019694E-003    -0.49333932E-003    -0.37137848E-003     0.40764934E-002    -0.69590334E-003     0.52473309E-002     0.00000000E+000
     0.72553178E+000     0.47707608E-001     0.42597944E-001    -0.20826159E-001     0.21675951E+000    -0.59909074E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.86490346E-002     0.17667265E-003     0.79180831E-003    -0.23605044E-003     0.39795539E-002     0.94841123E-004     0.48419439E-002     0.00000000E+000
     0.74094281E+000     0.94705050E-002     0.18135853E-001     0.39814054E-002     0.22851151E+000     0.59016975E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.93321734E-002     0.24330824E-003     0.10055290E-002     0.23871881E-003     0.45627119E-002    -0.20708362E-003     0.50082442E-002     0.00000000E+000
     0.73005324E+000     0.46225538E-001     0.80000000E-001    -0.25634959E-001     0.19446124E+000    -0.93710474E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.89849294E-002     0.16595660E-003     0.70051127E-003    -0.33053806E-003     0.43035193E-002     0.32989694E-003     0.48429361E-002     0.00000000E+000
     0.72676455E+000     0.64198436E-001     0.61864147E-001     0.26603896E-001     0.23648930E+000     0.26184432E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.87361547E-002     0.20832306E-003     0.91192602E-003     0.91663643E-004     0.41788575E-002    -0.10767161E-003     0.47621979E-002     0.00000000E+000
     0.73478103E+000     0.26404751E-001    -0.36525248E-001    -0.12689034E-001    -0.12032204E+000    -0.98256571E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.91583847E-002     0.10372597E-003    -0.49371193E-003    -0.41158471E-003     0.45228418E-002    -0.43118922E-004     0.47347389E-002     0.00000000E+000
     0.73001570E+000     0.56447866E-001    -0.80000000E-001     0.93523408E-002    -0.21567476E+000    -0.10923187E+000     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.90154537E-002     0.17609902E-003    -0.70886607E-003    -0.37908147E-003     0.40435961E-002    -0.54163746E-003     0.51437664E-002     0.00000000E+000
     0.72594241E+000     0.51891877E-001    -0.43474752E-001    -0.24481462E-001    -0.14897356E+000    -0.52270777E-001     0.18000000E+000     0.00000000E+000     0.14438325E+000     0.00000000E+000     0.00000000E+000     0.31536488E-001    -0.85586682E-002     0.93852533E-004    -0.56285653E-003    -0.21711347E-003     0.42206410E-002     0.11168380E-003     0.44279868E-002     0.00000000E+000
