     -0.97022395E-02      0.64934564E-01      0.65655396E-01      0.18105438E+09
      0.10334392E+00      0.25973692E-01      0.10655796E+00      0.18105438E+09
      0.41107505E-01      0.15647873E+00      0.16178820E+00      0.18105438E+09
      0.12458748E+00     -0.33107897E-01      0.12891150E+00      0.18105438E+09
     -0.38665155E-01     -0.10762882E+00      0.11436327E+00      0.18105438E+09
     -0.64480406E-01     -0.72219338E-01      0.96816091E-01      0.18105438E+09
     -0.13136103E-01      0.85200567E-01      0.86207272E-01      0.18105438E+09
     -0.65434208E-01      0.18789337E-01      0.68078445E-01      0.18105438E+09
      0.41023671E-01      0.59881477E-01      0.72586038E-01      0.18105438E+09
