      0.18000000E+00      0.24044673E-01      0.70843124E-01      0.74812395E-01     -0.68046649E-03     -0.40653672E-03      0.79265803E-03      0.41841662E+00     -0.43430115E-01      0.42066453E+00      0.41841662E+00     -0.43430115E-01      0.42066453E+00     -0.11901799E+00     -0.46712806E-01      0.12785683E+00     -0.14163291E+00     -0.10153340E+00      0.17426678E+00     -0.11286188E+00      0.15838196E+00      0.19448046E+00     -0.19315580E+00      0.27467214E+00      0.33578855E+00      0.51519770E-01      0.70325296E-02      0.51997531E-01      0.13520071E+00      0.88595365E-01      0.16164273E+00     -0.19208075E-03     -0.93443394E-01      0.93443591E-01      0.34503875E-01     -0.27144324E+00      0.27362739E+00     -0.46317057E-01     -0.52235360E-02      0.46610675E-01     -0.15809865E+00     -0.50061207E-01      0.16583518E+00      0.21475994E-01      0.39236303E-01      0.44729250E-01      0.57110799E-01      0.18674724E+00      0.19528486E+00      0.20709416E-01      0.91722884E-03      0.20729718E-01      0.12660159E+00      0.17887249E-02      0.12661423E+00
      0.20000000E+00      0.23963980E-01      0.70501891E-01      0.74463340E-01     -0.69998739E-03     -0.45623998E-03      0.83554608E-03      0.41793203E+00     -0.43308633E-01      0.42016998E+00      0.41793203E+00     -0.43308633E-01      0.42016998E+00     -0.11885578E+00     -0.46585893E-01      0.12765948E+00     -0.14134237E+00     -0.10113752E+00      0.17380006E+00     -0.11230326E+00      0.15790432E+00      0.19376737E+00     -0.19248698E+00      0.27393296E+00      0.33479920E+00      0.51252309E-01      0.72040602E-02      0.51756137E-01      0.13415191E+00      0.88550782E-01      0.16074195E+00     -0.20923329E-03     -0.93073712E-01      0.93073948E-01      0.34573767E-01     -0.27045641E+00      0.27265732E+00     -0.45893306E-01     -0.54691872E-02      0.46218044E-01     -0.15667320E+00     -0.50902325E-01      0.16473475E+00      0.21192894E-01      0.38900029E-01      0.44298431E-01      0.56343308E-01      0.18571043E+00      0.19406940E+00      0.20511296E-01      0.11263053E-02      0.20542197E-01      0.12578955E+00      0.30943173E-02      0.12582760E+00
      0.22000000E+00      0.23890682E-01      0.70158128E-01      0.74114288E-01     -0.72201763E-03     -0.50590196E-03      0.88161570E-03      0.41746559E+00     -0.43208610E-01      0.41969572E+00      0.41746559E+00     -0.43208610E-01      0.41969572E+00     -0.11867562E+00     -0.46494902E-01      0.12745854E+00     -0.14103710E+00     -0.10079407E+00      0.17335197E+00     -0.11175452E+00      0.15739811E+00      0.19303688E+00     -0.19184990E+00      0.27314473E+00      0.33378800E+00      0.50965639E-01      0.73752791E-02      0.51496515E-01      0.13306176E+00      0.88505356E-01      0.15980810E+00     -0.23993986E-03     -0.92699826E-01      0.92700136E-01      0.34601637E-01     -0.26945338E+00      0.27166596E+00     -0.45477334E-01     -0.57113695E-02      0.45834568E-01     -0.15529944E+00     -0.51713821E-01      0.16368334E+00      0.20902395E-01      0.38568618E-01      0.43868535E-01      0.55540359E-01      0.18471303E+00      0.19288244E+00      0.20319428E-01      0.13395730E-02      0.20363536E-01      0.12500393E+00      0.44565738E-02      0.12508334E+00
      0.24000000E+00      0.23802314E-01      0.69809619E-01      0.73755902E-01     -0.74214829E-03     -0.55741468E-03      0.92816767E-03      0.41693527E+00     -0.43084438E-01      0.41915545E+00      0.41693527E+00     -0.43084438E-01      0.41915545E+00     -0.11853183E+00     -0.46374271E-01      0.12728067E+00     -0.14078202E+00     -0.10039962E+00      0.17291518E+00     -0.11121010E+00      0.15689961E+00      0.19231529E+00     -0.19121956E+00      0.27237278E+00      0.33279400E+00      0.50660813E-01      0.75691115E-02      0.51223134E-01      0.13192802E+00      0.88495489E-01      0.15885986E+00     -0.28509776E-03     -0.92278482E-01      0.92278922E-01      0.34584577E-01     -0.26831787E+00      0.27053756E+00     -0.45057614E-01     -0.59104732E-02      0.45443617E-01     -0.15391720E+00     -0.52393921E-01      0.16259037E+00      0.20612452E-01      0.38266578E-01      0.43464977E-01      0.54744941E-01      0.18376971E+00      0.19175066E+00      0.20129755E-01      0.15829264E-02      0.20191897E-01      0.12422818E+00      0.58739088E-02      0.12436697E+00
      0.26000000E+00      0.23722803E-01      0.69464431E-01      0.73403532E-01     -0.76167474E-03     -0.60951091E-03      0.97552650E-03      0.41644816E+00     -0.42948566E-01      0.41865696E+00      0.41644816E+00     -0.42948566E-01      0.41865696E+00     -0.11831340E+00     -0.46255771E-01      0.12703407E+00     -0.14042764E+00     -0.99998394E-01      0.17239374E+00     -0.11060494E+00      0.15637340E+00      0.19153614E+00     -0.19047121E+00      0.27156604E+00      0.33170378E+00      0.50405010E-01      0.77356477E-02      0.50995150E-01      0.13090692E+00      0.88452238E-01      0.15798867E+00     -0.28600228E-03     -0.91898595E-01      0.91899040E-01      0.34680039E-01     -0.26718020E+00      0.26942154E+00     -0.44608911E-01     -0.61614956E-02      0.45032421E-01     -0.15241907E+00     -0.53074848E-01      0.16139551E+00      0.20332781E-01      0.37920425E-01      0.43027673E-01      0.54021365E-01      0.18285741E+00      0.19067024E+00      0.19957706E-01      0.17956583E-02      0.20038323E-01      0.12365524E+00      0.75315644E-02      0.12388439E+00
      0.28000000E+00      0.23637334E-01      0.69108952E-01      0.73039516E-01     -0.78295074E-03     -0.66285694E-03      0.10258612E-02      0.41590561E+00     -0.42832311E-01      0.41810535E+00      0.41590561E+00     -0.42832311E-01      0.41810535E+00     -0.11815708E+00     -0.46158476E-01      0.12685306E+00     -0.14016515E+00     -0.99634422E-01      0.17196886E+00     -0.11006095E+00      0.15584180E+00      0.19078805E+00     -0.18985197E+00      0.27073729E+00      0.33066971E+00      0.50080660E-01      0.79309439E-02      0.50704756E-01      0.12974102E+00      0.88426635E-01      0.15700956E+00     -0.34270805E-03     -0.91463837E-01      0.91464479E-01      0.34632485E-01     -0.26601783E+00      0.26826273E+00     -0.44193844E-01     -0.63638459E-02      0.44649685E-01     -0.15107790E+00     -0.53763993E-01      0.16035928E+00      0.20019528E-01      0.37603447E-01      0.42600478E-01      0.53157642E-01      0.18184834E+00      0.18945858E+00      0.19739087E-01      0.20266720E-02      0.19842857E-01      0.12280622E+00      0.88992251E-02      0.12312824E+00
      0.30000000E+00      0.23553407E-01      0.68751986E-01      0.72674607E-01     -0.80272163E-03     -0.71727060E-03      0.10764939E-02      0.41536138E+00     -0.42702456E-01      0.41755068E+00      0.41536138E+00     -0.42702456E-01      0.41755068E+00     -0.11797783E+00     -0.46050301E-01      0.12664675E+00     -0.13987368E+00     -0.99251187E-01      0.17150931E+00     -0.10948799E+00      0.15530302E+00      0.19001749E+00     -0.18918151E+00      0.26990037E+00      0.32959954E+00      0.49777046E-01      0.81274438E-02      0.50436193E-01      0.12862375E+00      0.88399498E-01      0.15607223E+00     -0.37464584E-03     -0.91025121E-01      0.91025892E-01      0.34642160E-01     -0.26483669E+00      0.26709277E+00     -0.43751439E-01     -0.65714510E-02      0.44242202E-01     -0.14967491E+00     -0.54456316E-01      0.15927356E+00      0.19725673E-01      0.37277070E-01      0.42174425E-01      0.52337977E-01      0.18080888E+00      0.18823154E+00      0.19544747E-01      0.22526481E-02      0.19674134E-01      0.12200673E+00      0.10261675E-01      0.12243751E+00
      0.32000000E+00      0.23470164E-01      0.68392009E-01      0.72307091E-01     -0.82400267E-03     -0.77271947E-03      0.11296352E-02      0.41481641E+00     -0.42574553E-01      0.41699550E+00      0.41481641E+00     -0.42574553E-01      0.41699550E+00     -0.11778107E+00     -0.45953186E-01      0.12642814E+00     -0.13956090E+00     -0.98883227E-01      0.17104133E+00     -0.10890448E+00      0.15474260E+00      0.18922330E+00     -0.18849249E+00      0.26902029E+00      0.32848338E+00      0.49473697E-01      0.83151019E-02      0.50167595E-01      0.12751290E+00      0.88334548E-01      0.15512102E+00     -0.40415672E-03     -0.90591383E-01      0.90592284E-01      0.34652780E-01     -0.26367859E+00      0.26594588E+00     -0.43305292E-01     -0.67919735E-02      0.43834681E-01     -0.14827415E+00     -0.55186818E-01      0.15821128E+00      0.19425435E-01      0.36934496E-01      0.41731338E-01      0.51501114E-01      0.17970805E+00      0.18694210E+00      0.19343624E-01      0.24640998E-02      0.19499938E-01      0.12119365E+00      0.11562185E-01      0.12174393E+00
      0.34000000E+00      0.23393870E-01      0.68030530E-01      0.71940435E-01     -0.84269583E-03     -0.82844461E-03      0.11817177E-02      0.41427413E+00     -0.42442795E-01      0.41644261E+00      0.41427413E+00     -0.42442795E-01      0.41644261E+00     -0.11757097E+00     -0.45852701E-01      0.12619589E+00     -0.13923447E+00     -0.98508018E-01      0.17055810E+00     -0.10830787E+00      0.15417873E+00      0.18841888E+00     -0.18778355E+00      0.26814583E+00      0.32736043E+00      0.49177593E-01      0.85130221E-02      0.49908989E-01      0.12643538E+00      0.88296643E-01      0.15421479E+00     -0.42186386E-03     -0.90146704E-01      0.90147692E-01      0.34712151E-01     -0.26250242E+00      0.26478757E+00     -0.42846195E-01     -0.70095959E-02      0.43415790E-01     -0.14684563E+00     -0.55933858E-01      0.15713763E+00      0.19128626E-01      0.36590228E-01      0.41288608E-01      0.50650314E-01      0.17857893E+00      0.18562297E+00      0.19147415E-01      0.26790450E-02      0.19333929E-01      0.12036058E+00      0.12890674E-01      0.12104891E+00
      0.36000000E+00      0.23348232E-01      0.67676021E-01      0.71590389E-01     -0.86937678E-03     -0.88544310E-03      0.12408970E-02      0.41387547E+00     -0.42297079E-01      0.41603119E+00      0.41387547E+00     -0.42297079E-01      0.41603119E+00     -0.11720243E+00     -0.45744110E-01      0.12581309E+00     -0.13870001E+00     -0.98132177E-01      0.16990473E+00     -0.10763486E+00      0.15363129E+00      0.18758421E+00     -0.18694736E+00      0.26729119E+00      0.32618078E+00      0.48957099E-01      0.87534397E-02      0.49733492E-01      0.12549904E+00      0.88332453E-01      0.15346867E+00     -0.34607902E-03     -0.89678765E-01      0.89679433E-01      0.34941594E-01     -0.26127440E+00      0.26360051E+00     -0.42309630E-01     -0.72153360E-02      0.42920459E-01     -0.14527151E+00     -0.56638557E-01      0.15592221E+00      0.18897794E-01      0.36276000E-01      0.40903237E-01      0.49962684E-01      0.17754732E+00      0.18444327E+00      0.19021531E-01      0.29276944E-02      0.19245520E-01      0.11972044E+00      0.14276934E-01      0.12056871E+00
      0.38000000E+00      0.23215823E-01      0.67297632E-01      0.71189506E-01     -0.88616851E-03     -0.94242174E-03      0.12936203E-02      0.41310830E+00     -0.42169459E-01      0.41525502E+00      0.41310830E+00     -0.42169459E-01      0.41525502E+00     -0.11715703E+00     -0.45664092E-01      0.12574171E+00     -0.13859642E+00     -0.97765569E-01      0.16960859E+00     -0.10711109E+00      0.15299576E+00      0.18676319E+00     -0.18635938E+00      0.26626833E+00      0.32500560E+00      0.48551950E-01      0.88930312E-02      0.49359678E-01      0.12417625E+00      0.88117728E-01      0.15226449E+00     -0.48306486E-03     -0.89232153E-01      0.89233461E-01      0.34694393E-01     -0.26003942E+00      0.26234367E+00     -0.41935260E-01     -0.74375055E-02      0.42589700E-01     -0.14402618E+00     -0.57315511E-01      0.15501164E+00      0.18508588E-01      0.35891694E-01      0.40382937E-01      0.48924767E-01      0.17626928E+00      0.18293303E+00      0.18720748E-01      0.30965237E-02      0.18975112E-01      0.11863872E+00      0.15424444E-01      0.11963720E+00
      0.40000000E+00      0.23144442E-01      0.66929189E-01      0.70817946E-01     -0.89873825E-03     -0.10001998E-02      0.13446673E-02      0.41253585E+00     -0.42027270E-01      0.41467110E+00      0.41253585E+00     -0.42027270E-01      0.41467110E+00     -0.11692878E+00     -0.45566374E-01      0.12549356E+00     -0.13825379E+00     -0.97387143E-01      0.16911051E+00     -0.10649346E+00      0.15239815E+00      0.18591948E+00     -0.18561820E+00      0.26533334E+00      0.32381460E+00      0.48248209E-01      0.90919996E-02      0.49097395E-01      0.12308810E+00      0.88046459E-01      0.15133691E+00     -0.50009091E-03     -0.88763889E-01      0.88765298E-01      0.34732254E-01     -0.25881138E+00      0.26113150E+00     -0.41464647E-01     -0.76512386E-02      0.42164659E-01     -0.14260194E+00     -0.58046819E-01      0.15396346E+00      0.18201798E-01      0.35534854E-01      0.39925322E-01      0.48037630E-01      0.17504931E+00      0.18152100E+00      0.18511893E-01      0.33009891E-02      0.18803901E-01      0.11775464E+00      0.16658178E-01      0.11892707E+00
      0.42000000E+00      0.23045844E-01      0.66558253E-01      0.70435161E-01     -0.92657369E-03     -0.10592344E-02      0.14073082E-02      0.41192605E+00     -0.41870450E-01      0.41404855E+00      0.41192605E+00     -0.41870450E-01      0.41404855E+00     -0.11670362E+00     -0.45453896E-01      0.12524293E+00     -0.13792341E+00     -0.96979682E-01      0.16860583E+00     -0.10588621E+00      0.15179951E+00      0.18508101E+00     -0.18490439E+00      0.26439578E+00      0.32263720E+00      0.47919868E-01      0.93102866E-02      0.48815931E-01      0.12190412E+00      0.88027023E-01      0.15036413E+00     -0.53503947E-03     -0.88264498E-01      0.88266119E-01      0.34664021E-01     -0.25740788E+00      0.25973142E+00     -0.41006349E-01     -0.78419270E-02      0.41749449E-01     -0.14124198E+00     -0.58589697E-01      0.15291190E+00      0.17877390E-01      0.35196132E-01      0.39476180E-01      0.47066983E-01      0.17398766E+00      0.18024153E+00      0.18289245E-01      0.35236917E-02      0.18625598E-01      0.11680824E+00      0.18122329E-01      0.11820569E+00
      0.44000000E+00      0.22962918E-01      0.66181329E-01      0.70051866E-01     -0.94446077E-03     -0.11192310E-02      0.14644740E-02      0.41131926E+00     -0.41736137E-01      0.41343130E+00      0.41131926E+00     -0.41736137E-01      0.41343130E+00     -0.11646569E+00     -0.45379514E-01      0.12499423E+00     -0.13757399E+00     -0.96629908E-01      0.16811883E+00     -0.10525474E+00      0.15115575E+00      0.18419180E+00     -0.18413817E+00      0.26337115E+00      0.32135841E+00      0.47616151E-01      0.94867971E-02      0.48552005E-01      0.12082368E+00      0.87881521E-01      0.14940389E+00     -0.54130626E-03     -0.87803917E-01      0.87805585E-01      0.34725640E-01     -0.25619135E+00      0.25853409E+00     -0.40515896E-01     -0.80745698E-02      0.41312667E-01     -0.13976529E+00     -0.59360697E-01      0.15184870E+00      0.17579055E-01      0.34813252E-01      0.38999816E-01      0.46211228E-01      0.17266483E+00      0.17874177E+00      0.18088255E-01      0.37085245E-02      0.18464510E-01      0.11594820E+00      0.19296787E-01      0.11754297E+00
      0.46000000E+00      0.22893261E-01      0.65811049E-01      0.69679233E-01     -0.96549052E-03     -0.11775561E-02      0.15227641E-02      0.41077883E+00     -0.41603161E-01      0.41288021E+00      0.41077883E+00     -0.41603161E-01      0.41288021E+00     -0.11615783E+00     -0.45315420E-01      0.12468411E+00     -0.13714834E+00     -0.96287732E-01      0.16757385E+00     -0.10461038E+00      0.15050650E+00      0.18329086E+00     -0.18337817E+00      0.26236296E+00      0.32009667E+00      0.47312233E-01      0.96743301E-02      0.48291201E-01      0.11969431E+00      0.87825167E-01      0.14845871E+00     -0.55158153E-03     -0.87349914E-01      0.87351656E-01      0.34719801E-01     -0.25485505E+00      0.25720918E+00     -0.40053567E-01     -0.83268292E-02      0.40909954E-01     -0.13839935E+00     -0.60029462E-01      0.15085727E+00      0.17232208E-01      0.34416763E-01      0.38489772E-01      0.45195345E-01      0.17145858E+00      0.17731515E+00      0.17836718E-01      0.38833275E-02      0.18254554E-01      0.11497391E+00      0.20654914E-01      0.11681449E+00
      0.48000000E+00      0.22757640E-01      0.65429807E-01      0.69274597E-01     -0.98479953E-03     -0.12376621E-02      0.15816566E-02      0.40997796E+00     -0.41390273E-01      0.41206199E+00      0.40997796E+00     -0.41390273E-01      0.41206199E+00     -0.11605420E+00     -0.45126284E-01      0.12451891E+00     -0.13698308E+00     -0.95753845E-01      0.16713217E+00     -0.10403020E+00      0.14993721E+00      0.18249232E+00     -0.18270184E+00      0.26147532E+00      0.31898167E+00      0.46931622E-01      0.99558593E-02      0.47975997E-01      0.11841537E+00      0.87885810E-01      0.14746564E+00     -0.61932535E-03     -0.86720679E-01      0.86722890E-01      0.34579681E-01     -0.25316243E+00      0.25551315E+00     -0.39575942E-01     -0.83990973E-02      0.40457385E-01     -0.13696663E+00     -0.60323602E-01      0.14966227E+00      0.16930470E-01      0.34153356E-01      0.38119451E-01      0.44297306E-01      0.17038584E+00      0.17604995E+00      0.17641381E-01      0.41717217E-02      0.18127923E-01      0.11402897E+00      0.22050520E-01      0.11614143E+00
      0.50000000E+00      0.22669315E-01      0.65048407E-01      0.68885362E-01     -0.99933713E-03     -0.12971626E-02      0.16374692E-02      0.40932356E+00     -0.41244228E-01      0.41139624E+00      0.40932356E+00     -0.41244228E-01      0.41139624E+00     -0.11581026E+00     -0.45048508E-01      0.12426337E+00     -0.13663613E+00     -0.95391380E-01      0.16664017E+00     -0.10338371E+00      0.14927089E+00      0.18157641E+00     -0.18191028E+00      0.26040597E+00      0.31765173E+00      0.46618780E-01      0.10146536E-01      0.47710197E-01      0.11732332E+00      0.87742923E-01      0.14650454E+00     -0.62560139E-03     -0.86217880E-01      0.86220149E-01      0.34638172E-01     -0.25181447E+00      0.25418562E+00     -0.39076837E-01     -0.86033590E-02      0.40012710E-01     -0.13545341E+00     -0.60981301E-01      0.14854745E+00      0.16621958E-01      0.33782693E-01      0.37650496E-01      0.43433932E-01      0.16907250E+00      0.17456236E+00      0.17426003E-01      0.43686826E-02      0.17965271E-01      0.11312342E+00      0.23282519E-01      0.11549452E+00
