          0.63181012          5.46188781          0.24593154          0.61972987          0.16950485         -5.42661527         -0.17818649
          0.63203296          6.35787211          0.23898202         -0.53882399         -0.02124127          6.33499854          0.23803616
          0.63010490          6.17427113          0.33730054         -0.39281478          0.20464435         -6.16176278         -0.26812748
          0.62856093          5.79573935          0.30202426          0.22086724          0.20081639         -5.79152936         -0.22559129
          0.63005930          6.75727049          0.30567483          0.39135660          0.09950604          6.74592800          0.28902534
          0.62621307          6.50744484          0.25958300         -0.14261935          0.03620462          6.50588181          0.25704583
          0.73226024          5.40585811          0.26029497          0.56964678          0.18043910         -5.37576082         -0.18760384
          0.73252334          6.33139106          0.25962562         -0.45240909         -0.02145079          6.31520694          0.25873795
          0.73013729          6.10540475          0.34588945         -0.38623773          0.20910779         -6.09317549         -0.27552394
          0.72702752          5.75257337          0.31538525          0.17237769          0.21012056         -5.74999011         -0.23519611
          0.73006184          6.64769897          0.30614765          0.38671853          0.08747267          6.63644109          0.29338527
          0.71428577          6.45400484          0.26910281         -0.07236743          0.03322649          6.45359911          0.26704367
          0.83171875          5.34004301          0.27630905          0.51023255          0.19308235         -5.31561117         -0.19765095
          0.84782454          6.38548479          0.28946903          0.08759724          0.03384205          6.38488393          0.28748397
          0.83001441          6.29401543          0.28156893         -0.39976450         -0.02718745          6.28130707          0.28025329
          0.83013761          6.02596586          0.35540660         -0.38782214          0.21410414         -6.01347308         -0.28367811
          0.82559213          5.70007574          0.33027614          0.11315620          0.22084380         -5.69895246         -0.24558164
          0.82662022          6.56158209          0.31371826          0.45822052          0.08330445          6.54556289          0.30245581
          0.78115788          6.40156618          0.27706492         -0.00213689          0.03145723          6.40156582          0.27527334
          0.93138964          5.27666911          0.29015046          0.45261609          0.20459497         -5.25722128         -0.20573816
          0.93577086          6.36767980          0.30474412          0.20933607          0.03957288          6.36423793          0.30216381
          0.92999347          6.24836456          0.30308039         -0.39920892         -0.03838338          6.23559876          0.30064004
          0.93013455          5.94730084          0.36295304         -0.38914863          0.21861535         -5.93455564         -0.28972786
          0.92098942          5.65106295          0.34237788          0.05783219          0.23001406         -5.65076702         -0.25360628
          0.92413981          6.51556346          0.32597965          0.59309368          0.09016523          6.48851348          0.31326181
          1.06508541          4.85437389          0.25576311          0.79072446          0.18647240         -4.78954076         -0.17505088
          1.06183091          5.58913342          0.35693177         -0.01571525          0.24086580         -5.58911133         -0.26340833
          1.02929103          5.21974986          0.30200399          0.40525089          0.21485441         -5.20399465         -0.21223569
          1.03348975          6.35049747          0.31986985          0.34894235          0.04940783          6.34090352          0.31603099
          1.02998942          6.20367111          0.32352254         -0.39871531         -0.04766793          6.19084496          0.31999157
          1.02909753          5.88295101          0.36959354         -0.40210256          0.22225397         -5.86919297         -0.29530080
          0.99516424          5.61421224          0.35032278          0.01611655          0.23632946         -5.61418910         -0.25860093
          1.00961172          6.47613934          0.33510765          0.71398134          0.09938368          6.43666151          0.32003128
          1.13855331          4.82666785          0.26816534          0.76879713          0.19645783         -4.76504706         -0.18252936
          1.13796066          5.56693174          0.36381922         -0.04886197          0.24471193         -5.56671730         -0.26922201
