      0.46610675E-01      0.15950262E+00      0.16617352E+00      0.37396637E+05
      0.48923996E+00     -0.98886569E-01      0.49913355E+00      0.37396637E+05
     -0.14568682E+00     -0.10481615E+00      0.17947444E+00      0.37396637E+05
     -0.15683777E+00      0.22181231E+00      0.27165932E+00      0.37396637E+05
      0.83684112E-01      0.27748021E-01      0.88164524E-01      0.37396637E+05
      0.52745020E-02     -0.14088545E+00      0.14098415E+00      0.37396637E+05
     -0.72456368E-01     -0.62007323E-02      0.72721210E-01      0.37396637E+05
      0.33565806E-01      0.64246947E-01      0.72486782E-01      0.37396637E+05
      0.34852974E-01     -0.44831689E-02      0.35140128E-01      0.37396637E+05
