   1.220    0.1657E+01    0.4071E+01    0.2510E+03    0.1376E+03    0.1069E+03
   1.240    0.1668E+01    0.4014E+01    0.2504E+03    0.1376E+03    0.1070E+03
   1.260    0.1679E+01    0.3959E+01    0.2499E+03    0.1377E+03    0.1071E+03
   1.280    0.1690E+01    0.3904E+01    0.2493E+03    0.1377E+03    0.1072E+03
   1.300    0.1700E+01    0.3851E+01    0.2488E+03    0.1378E+03    0.1074E+03
   1.320    0.1711E+01    0.3800E+01    0.2482E+03    0.1378E+03    0.1075E+03
   1.340    0.1721E+01    0.3749E+01    0.2477E+03    0.1379E+03    0.1076E+03
   1.360    0.1732E+01    0.3699E+01    0.2472E+03    0.1380E+03    0.1078E+03
   1.380    0.1742E+01    0.3651E+01    0.2466E+03    0.1380E+03    0.1079E+03
   1.400    0.1752E+01    0.3604E+01    0.2461E+03    0.1381E+03    0.1081E+03
   1.420    0.1762E+01    0.3557E+01    0.2456E+03    0.1381E+03    0.1082E+03
   1.440    0.1771E+01    0.3512E+01    0.2451E+03    0.1382E+03    0.1083E+03
   1.460    0.1781E+01    0.3468E+01    0.2446E+03    0.1383E+03    0.1085E+03
   1.480    0.1790E+01    0.3424E+01    0.2441E+03    0.1383E+03    0.1086E+03
   1.500    0.1799E+01    0.3382E+01    0.2436E+03    0.1384E+03    0.1088E+03
   1.520    0.1808E+01    0.3340E+01    0.2431E+03    0.1385E+03    0.1089E+03
   1.540    0.1817E+01    0.3300E+01    0.2427E+03    0.1386E+03    0.1090E+03
   1.560    0.1826E+01    0.3260E+01    0.2422E+03    0.1386E+03    0.1092E+03
   1.580    0.1834E+01    0.3221E+01    0.2417E+03    0.1387E+03    0.1093E+03
   1.600    0.1843E+01    0.3183E+01    0.2413E+03    0.1388E+03    0.1095E+03
   1.620    0.1851E+01    0.3146E+01    0.2408E+03    0.1389E+03    0.1096E+03
   1.640    0.1859E+01    0.3110E+01    0.2403E+03    0.1390E+03    0.1097E+03
   1.660    0.1867E+01    0.3074E+01    0.2399E+03    0.1390E+03    0.1099E+03
   1.680    0.1875E+01    0.3039E+01    0.2394E+03    0.1391E+03    0.1100E+03
   1.700    0.1882E+01    0.3005E+01    0.2390E+03    0.1392E+03    0.1102E+03
   1.720    0.1889E+01    0.2971E+01    0.2385E+03    0.1393E+03    0.1103E+03
   1.740    0.1897E+01    0.2939E+01    0.2381E+03    0.1394E+03    0.1105E+03
   1.760    0.1904E+01    0.2906E+01    0.2377E+03    0.1395E+03    0.1106E+03
   1.780    0.1911E+01    0.2875E+01    0.2372E+03    0.1396E+03    0.1108E+03
   1.800    0.1917E+01    0.2844E+01    0.2368E+03    0.1397E+03    0.1109E+03
   1.820    0.1924E+01    0.2814E+01    0.2364E+03    0.1398E+03    0.1110E+03
   1.840    0.1930E+01    0.2784E+01    0.2360E+03    0.1399E+03    0.1112E+03
   1.860    0.1936E+01    0.2755E+01    0.2355E+03    0.1399E+03    0.1113E+03
   1.880    0.1943E+01    0.2727E+01    0.2351E+03    0.1400E+03    0.1115E+03
   1.900    0.1948E+01    0.2699E+01    0.2347E+03    0.1401E+03    0.1116E+03
   1.920    0.1954E+01    0.2672E+01    0.2343E+03    0.1402E+03    0.1118E+03
   1.940    0.1960E+01    0.2645E+01    0.2339E+03    0.1403E+03    0.1119E+03
   1.960    0.1965E+01    0.2619E+01    0.2335E+03    0.1404E+03    0.1121E+03
   1.980    0.1970E+01    0.2593E+01    0.2331E+03    0.1405E+03    0.1122E+03
   2.000    0.1975E+01    0.2568E+01    0.2327E+03    0.1406E+03    0.1124E+03
   2.020    0.1980E+01    0.2543E+01    0.2323E+03    0.1407E+03    0.1125E+03
   2.040    0.1985E+01    0.2518E+01    0.2319E+03    0.1408E+03    0.1127E+03
   2.060    0.1990E+01    0.2495E+01    0.2315E+03    0.1409E+03    0.1128E+03
   2.080    0.1994E+01    0.2471E+01    0.2311E+03    0.1410E+03    0.1129E+03
   2.100    0.1998E+01    0.2448E+01    0.2308E+03    0.1411E+03    0.1131E+03
   2.120    0.2002E+01    0.2426E+01    0.2304E+03    0.1412E+03    0.1132E+03
   2.140    0.2006E+01    0.2404E+01    0.2300E+03    0.1413E+03    0.1134E+03
   2.160    0.2010E+01    0.2382E+01    0.2296E+03    0.1415E+03    0.1135E+03
   2.180    0.2014E+01    0.2361E+01    0.2292E+03    0.1416E+03    0.1137E+03
   2.200    0.2017E+01    0.2340E+01    0.2289E+03    0.1417E+03    0.1138E+03
   2.220    0.2020E+01    0.2319E+01    0.2285E+03    0.1418E+03    0.1140E+03
   2.240    0.2024E+01    0.2299E+01    0.2281E+03    0.1419E+03    0.1141E+03
   2.260    0.2027E+01    0.2279E+01    0.2278E+03    0.1420E+03    0.1143E+03
   2.280    0.2029E+01    0.2260E+01    0.2274E+03    0.1421E+03    0.1144E+03
   2.300    0.2032E+01    0.2241E+01    0.2270E+03    0.1422E+03    0.1145E+03
   2.320    0.2035E+01    0.2222E+01    0.2267E+03    0.1423E+03    0.1147E+03
   2.340    0.2037E+01    0.2204E+01    0.2263E+03    0.1424E+03    0.1148E+03
   2.360    0.2039E+01    0.2186E+01    0.2259E+03    0.1425E+03    0.1150E+03
   2.380    0.2042E+01    0.2168E+01    0.2256E+03    0.1426E+03    0.1151E+03
   2.400    0.2044E+01    0.2150E+01    0.2252E+03    0.1427E+03    0.1153E+03
   2.420    0.2045E+01    0.2133E+01    0.2249E+03    0.1428E+03    0.1154E+03
   2.440    0.2047E+01    0.2116E+01    0.2245E+03    0.1428E+03    0.1156E+03
   2.460    0.2049E+01    0.2099E+01    0.2242E+03    0.1429E+03    0.1157E+03
   2.480    0.2050E+01    0.2083E+01    0.2238E+03    0.1430E+03    0.1159E+03
   2.500    0.2052E+01    0.2067E+01    0.2235E+03    0.1431E+03    0.1160E+03
   2.520    0.2053E+01    0.2051E+01    0.2231E+03    0.1432E+03    0.1161E+03
   2.540    0.2054E+01    0.2036E+01    0.2228E+03    0.1433E+03    0.1163E+03
   2.560    0.2055E+01    0.2020E+01    0.2224E+03    0.1434E+03    0.1164E+03
   2.580    0.2056E+01    0.2005E+01    0.2221E+03    0.1435E+03    0.1166E+03
   2.600    0.2057E+01    0.1990E+01    0.2217E+03    0.1436E+03    0.1167E+03
   2.620    0.2057E+01    0.1976E+01    0.2214E+03    0.1437E+03    0.1169E+03
   2.640    0.2058E+01    0.1961E+01    0.2211E+03    0.1438E+03    0.1170E+03
   2.660    0.2058E+01    0.1947E+01    0.2207E+03    0.1438E+03    0.1172E+03
   2.680    0.2058E+01    0.1933E+01    0.2204E+03    0.1439E+03    0.1173E+03
   2.700    0.2059E+01    0.1919E+01    0.2200E+03    0.1440E+03    0.1174E+03
   2.720    0.2059E+01    0.1906E+01    0.2197E+03    0.1441E+03    0.1176E+03
   2.740    0.2059E+01    0.1893E+01    0.2194E+03    0.1442E+03    0.1177E+03
   2.760    0.2059E+01    0.1879E+01    0.2190E+03    0.1442E+03    0.1179E+03
   2.780    0.2058E+01    0.1866E+01    0.2187E+03    0.1443E+03    0.1180E+03
   2.800    0.2058E+01    0.1854E+01    0.2184E+03    0.1444E+03    0.1182E+03
   2.820    0.2058E+01    0.1841E+01    0.2181E+03    0.1445E+03    0.1183E+03
   2.840    0.2057E+01    0.1829E+01    0.2177E+03    0.1445E+03    0.1185E+03
   2.860    0.2057E+01    0.1816E+01    0.2174E+03    0.1446E+03    0.1186E+03
   2.880    0.2056E+01    0.1804E+01    0.2171E+03    0.1447E+03    0.1187E+03
   2.900    0.2055E+01    0.1792E+01    0.2168E+03    0.1447E+03    0.1189E+03
   2.920    0.2054E+01    0.1780E+01    0.2164E+03    0.1448E+03    0.1190E+03
   2.940    0.2053E+01    0.1769E+01    0.2161E+03    0.1449E+03    0.1192E+03
   2.960    0.2052E+01    0.1757E+01    0.2158E+03    0.1449E+03    0.1193E+03
   2.980    0.2051E+01    0.1746E+01    0.2155E+03    0.1450E+03    0.1195E+03
   3.000    0.2050E+01    0.1735E+01    0.2152E+03    0.1450E+03    0.1196E+03
   3.020    0.2049E+01    0.1724E+01    0.2148E+03    0.1451E+03    0.1198E+03
   3.040    0.2048E+01    0.1713E+01    0.2145E+03    0.1452E+03    0.1199E+03
   3.060    0.2046E+01    0.1702E+01    0.2142E+03    0.1452E+03    0.1200E+03
   3.080    0.2045E+01    0.1692E+01    0.2139E+03    0.1453E+03    0.1202E+03
   3.100    0.2043E+01    0.1681E+01    0.2136E+03    0.1453E+03    0.1203E+03
   3.120    0.2042E+01    0.1671E+01    0.2133E+03    0.1454E+03    0.1205E+03
   3.140    0.2040E+01    0.1660E+01    0.2130E+03    0.1454E+03    0.1206E+03
   3.160    0.2039E+01    0.1650E+01    0.2127E+03    0.1454E+03    0.1208E+03
   3.180    0.2037E+01    0.1640E+01    0.2124E+03    0.1455E+03    0.1209E+03
   3.200    0.2035E+01    0.1630E+01    0.2120E+03    0.1455E+03    0.1210E+03
   3.220    0.2033E+01    0.1621E+01    0.2117E+03    0.1456E+03    0.1212E+03
   3.240    0.2032E+01    0.1611E+01    0.2114E+03    0.1456E+03    0.1213E+03
   3.260    0.2030E+01    0.1601E+01    0.2111E+03    0.1456E+03    0.1215E+03
   3.280    0.2028E+01    0.1592E+01    0.2108E+03    0.1457E+03    0.1216E+03
   3.300    0.2026E+01    0.1582E+01    0.2105E+03    0.1457E+03    0.1217E+03
   3.320    0.2024E+01    0.1573E+01    0.2102E+03    0.1457E+03    0.1219E+03
   3.340    0.2022E+01    0.1564E+01    0.2099E+03    0.1458E+03    0.1220E+03
   3.360    0.2019E+01    0.1555E+01    0.2096E+03    0.1458E+03    0.1221E+03
   3.380    0.2017E+01    0.1546E+01    0.2093E+03    0.1458E+03    0.1223E+03
   3.400    0.2015E+01    0.1537E+01    0.2090E+03    0.1458E+03    0.1224E+03
   3.420    0.2013E+01    0.1528E+01    0.2088E+03    0.1459E+03    0.1225E+03
   3.440    0.2011E+01    0.1520E+01    0.2085E+03    0.1459E+03    0.1227E+03
   3.460    0.2008E+01    0.1511E+01    0.2082E+03    0.1459E+03    0.1228E+03
   3.480    0.2006E+01    0.1502E+01    0.2079E+03    0.1459E+03    0.1229E+03
   3.500    0.2004E+01    0.1494E+01    0.2076E+03    0.1459E+03    0.1231E+03
   3.520    0.2001E+01    0.1486E+01    0.2073E+03    0.1459E+03    0.1232E+03
   3.540    0.1999E+01    0.1477E+01    0.2070E+03    0.1459E+03    0.1233E+03
   3.560    0.1997E+01    0.1469E+01    0.2067E+03    0.1459E+03    0.1235E+03
   3.580    0.1994E+01    0.1461E+01    0.2064E+03    0.1460E+03    0.1236E+03
   3.600    0.1992E+01    0.1453E+01    0.2062E+03    0.1460E+03    0.1237E+03
   3.620    0.1989E+01    0.1445E+01    0.2059E+03    0.1460E+03    0.1239E+03
   3.640    0.1987E+01    0.1437E+01    0.2056E+03    0.1460E+03    0.1240E+03
   3.660    0.1984E+01    0.1429E+01    0.2053E+03    0.1460E+03    0.1241E+03
   3.680    0.1982E+01    0.1421E+01    0.2050E+03    0.1460E+03    0.1242E+03
   3.700    0.1979E+01    0.1414E+01    0.2048E+03    0.1460E+03    0.1243E+03
   3.720    0.1977E+01    0.1406E+01    0.2045E+03    0.1459E+03    0.1245E+03
   3.740    0.1974E+01    0.1399E+01    0.2042E+03    0.1459E+03    0.1246E+03
   3.760    0.1971E+01    0.1391E+01    0.2040E+03    0.1459E+03    0.1247E+03
   3.780    0.1969E+01    0.1384E+01    0.2037E+03    0.1459E+03    0.1248E+03
   3.800    0.1966E+01    0.1376E+01    0.2034E+03    0.1459E+03    0.1249E+03
